Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
"Featuring an address by Mark G. Yudof, President, University of Minnesota",1,1.00,0.00%,100.00%,00:09:52,0.00
"Featuring Convocation Address by Reatha Clark King, President and Executive Director, General Mills Foundation, Carleton Trustee (1988-1994)",1,1.00,0.00%,100.00%,00:27:48,0.00
feder boston,1,1.00,0.00%,100.00%,00:01:10,0.00
Feminist,1,2.00,100.00%,0.00%,00:00:17,0.00
fennelly kind,1,1.00,0.00%,100.00%,00:00:30,0.00
fenton korea,1,1.00,0.00%,100.00%,00:00:20,0.00
field before construction,1,1.00,0.00%,100.00%,00:00:15,0.00
fielder,1,2.00,100.00%,0.00%,00:00:12,0.00
fierer senior,1,1.00,0.00%,100.00%,00:10:18,0.00
fiftieth 2007,1,2.00,100.00%,0.00%,00:00:04,0.00
film,1,4.00,0.00%,25.00%,00:04:35,3.00
finding aid,1,4.00,0.00%,25.00%,00:13:36,0.00
finding common ground,1,1.00,0.00%,100.00%,00:17:38,0.00
fine printing,1,1.00,0.00%,100.00%,00:00:16,0.00
fipse,1,2.00,0.00%,100.00%,00:01:21,0.00
first decade,1,4.00,0.00%,0.00%,00:14:10,4.00
first decade second,1,1.00,0.00%,100.00%,00:03:03,0.00
first observatory,1,2.00,0.00%,50.00%,00:08:58,2.00
fischer,1,2.00,0.00%,50.00%,00:00:11,0.00
five battle,1,2.00,0.00%,50.00%,00:34:54,6.00
flaten rwanda,1,1.00,0.00%,100.00%,00:00:30,0.00
fleming,1,5.00,0.00%,0.00%,00:02:57,2.00
fliers,1,2.00,0.00%,50.00%,00:00:34,1.00
flu,1,2.00,0.00%,50.00%,00:00:11,0.00
Fluid-dynamical Models of Rock Deformation,1,1.00,0.00%,100.00%,00:00:18,0.00
flyers,1,1.00,0.00%,100.00%,00:01:33,7.00
focus china,1,1.00,0.00%,100.00%,00:00:19,0.00
fogel population,1,1.00,0.00%,100.00%,00:00:19,0.00
Folder .024h,1,1.00,0.00%,100.00%,00:01:14,0.00
folk dance,1,1.00,0.00%,100.00%,00:00:07,0.00
folk dancers,1,2.00,0.00%,100.00%,00:00:45,5.00
folk dancing,1,1.00,0.00%,100.00%,00:00:05,0.00
folkdance,1,2.00,100.00%,50.00%,00:00:08,0.00
food bank alaska,1,1.00,0.00%,100.00%,00:00:52,0.00
Footbal,1,2.00,100.00%,0.00%,00:00:17,0.00
Football,1,2.00,0.00%,50.00%,00:01:40,0.00
football 1893,1,1.00,0.00%,100.00%,00:00:08,0.00
football 1893 exner,1,1.00,0.00%,100.00%,00:00:04,0.00
football exner,1,4.00,0.00%,75.00%,00:01:15,2.00
football laird,1,2.00,0.00%,50.00%,00:23:22,2.00
forefathers,1,1.00,0.00%,100.00%,00:26:43,0.00
foreign language exemption,1,1.00,0.00%,100.00%,00:00:30,0.00
"Forkosh Family Lecture in Judaic Studies: Samuel Heilman, Professor of Jewish Studies and Sociology, City University of New York",1,1.00,0.00%,100.00%,00:11:37,0.00
formal dances and dinners,1,2.00,100.00%,0.00%,00:00:05,0.00
Former Congressman Tim Penny and Carleton Professor of Political Science Steven E. Schier 1: Convocation 2: C-Span Broadcast of convo,1,1.00,100.00%,0.00%,00:00:00,0.00
Former U.S. Foreign Service officer Richard Parker,1,1.00,0.00%,100.00%,00:06:34,4.00
fossil,1,1.00,100.00%,0.00%,00:00:00,0.00
founder's court,1,7.00,0.00%,28.57%,00:01:21,3.00
founding,1,3.00,100.00%,0.00%,00:00:50,0.00
frances commission pennsylvania,1,1.00,0.00%,100.00%,00:00:26,0.00
"Frances Moore Lappe, author of Diet for a Small Planet",1,1.00,0.00%,100.00%,00:00:53,0.00
Francey Lucas,1,1.00,0.00%,100.00%,00:00:15,0.00
Francisco purdue,1,2.00,0.00%,50.00%,00:02:13,0.00
Frank B. Kellogg,1,5.00,0.00%,0.00%,00:01:28,3.00
Frank Daniel,1,2.00,100.00%,0.00%,00:00:29,0.00
frank kreml,1,2.00,100.00%,0.00%,00:01:28,0.00
Frank R Savage,1,2.00,100.00%,0.00%,00:02:01,0.00
frank Stella 1973 race track y,1,1.00,100.00%,0.00%,00:00:00,0.00
frank Stella 1973race track rough y,1,1.00,0.00%,100.00%,00:00:27,0.00
frazee,1,1.00,100.00%,0.00%,00:00:00,0.00
fred easter,1,2.00,0.00%,50.00%,00:01:32,8.00
fred mary lantern,1,1.00,0.00%,100.00%,00:00:06,0.00
fred mary sayles hill,1,1.00,0.00%,100.00%,00:00:19,0.00
fred mary sayles hill;,1,1.00,0.00%,100.00%,00:00:05,0.00
Fred Phelps,1,2.00,0.00%,0.00%,00:00:50,1.00
freedom,1,2.00,0.00%,100.00%,00:02:23,0.00
freedom safari,1,1.00,0.00%,100.00%,00:00:08,0.00
freedom safari'freedom safari,1,1.00,0.00%,100.00%,00:00:08,0.00
Freedom summer,1,2.00,0.00%,50.00%,00:00:38,0.00
Freelance Writer and Teacher Cheri Register,1,1.00,0.00%,100.00%,00:00:39,0.00
freier,1,2.00,0.00%,0.00%,00:03:40,7.00
french house,1,1.00,0.00%,100.00%,00:00:12,0.00
french language associate,1,1.00,0.00%,100.00%,00:00:09,0.00
french language associates,1,1.00,0.00%,100.00%,00:00:08,0.00
fresh vengeance,1,1.00,0.00%,100.00%,00:01:15,2.00
freshman housing 1961,1,1.00,0.00%,100.00%,00:00:14,0.00
freshman vengeance,1,3.00,0.00%,33.33%,00:40:30,6.00
"freshmen (class of 1960), 1954/1955",1,2.00,0.00%,0.00%,00:03:53,4.00
fritz-smead,1,1.00,0.00%,100.00%,00:00:24,0.00
"From KDHL Radio, with Carleton College Associate Professor of Psychology Kathleen M. Galotti",1,1.00,0.00%,100.00%,00:01:25,0.00
frumkin groeneman,1,1.00,0.00%,100.00%,00:00:42,0.00
FTE enrollement majors,1,1.00,0.00%,100.00%,00:00:04,0.00
FTE enrollment majors,1,1.00,0.00%,100.00%,00:00:09,0.00
ftes,1,1.00,0.00%,100.00%,00:00:11,0.00
fulfillment,1,1.00,0.00%,100.00%,00:02:32,0.00
"Fure-Slocum '82, Lewis, McKinsey, Govoni, Porter, et. al. 1: complete convo 2: welcome, adddress",1,1.00,0.00%,100.00%,00:13:56,0.00
Furniture Designer Wendell Castle,1,1.00,0.00%,100.00%,00:00:47,0.00
furnivall,1,1.00,100.00%,0.00%,00:00:00,0.00
future of trusteeship,1,2.00,100.00%,0.00%,00:02:37,0.00
gaines emory,1,1.00,0.00%,100.00%,00:01:01,0.00
gamma delta,1,2.00,0.00%,100.00%,00:00:39,0.00
Gamma Delta,1,8.00,0.00%,12.50%,00:03:57,11.00
Gamma Delta Literary Society,1,1.00,0.00%,100.00%,00:18:18,1.00
gamma delta ramona,1,1.00,0.00%,100.00%,00:00:33,0.00
gamma delta ruth,1,1.00,0.00%,100.00%,00:05:37,3.00
gao hong,1,2.00,0.00%,50.00%,00:00:34,0.00
gao hong pipa,1,1.00,0.00%,100.00%,00:04:14,0.00
garage,1,2.00,100.00%,0.00%,00:00:12,0.00
garca,1,1.00,0.00%,100.00%,00:00:56,0.00
Garden,1,2.00,0.00%,0.00%,00:00:39,2.00
garnett,1,1.00,100.00%,0.00%,00:00:00,0.00
Gavaras,1,5.00,100.00%,0.00%,00:01:59,0.00
gavin wright stanford,1,1.00,0.00%,100.00%,00:00:55,0.00
gay,1,3.00,0.00%,100.00%,00:01:46,0.00
Gender and Political Correctness,1,4.00,0.00%,25.00%,00:15:36,0.00
Gender and Political Correctness common,1,1.00,0.00%,100.00%,00:00:11,0.00
genetics washington mary,1,1.00,0.00%,100.00%,00:00:51,0.00
geology,1,1.00,0.00%,100.00%,00:00:37,0.00
geology comp,1,2.00,0.00%,50.00%,00:01:14,0.00
geology comprehensive,1,2.00,0.00%,50.00%,00:00:31,0.00
"George B. Woods and Frederick L. Lawrence, comp. and ed.",1,1.00,0.00%,100.00%,00:00:26,0.00
George E. Skinner,1,12.00,100.00%,8.33%,00:04:54,1.00
"George E. Skinner, Director",1,1.00,0.00%,100.00%,00:00:13,0.00
george lyman,1,4.00,0.00%,25.00%,00:30:29,5.00
"Gerald M. Levin, Chairman and CEO of Time Warner Inc. 1: Convocation 2: Conversation with Fay Vincent",1,2.00,0.00%,50.00%,00:30:21,5.00
"Gerald Young, Professor of Physical Education and Athletic Director;",1,1.00,0.00%,100.00%,00:05:21,0.00
gerbner emeritus,1,1.00,0.00%,100.00%,00:01:14,0.00
germany,1,2.00,0.00%,100.00%,00:04:28,0.00
Ghafar Lakanwal,1,1.00,0.00%,100.00%,00:01:15,0.00
Gillette,1,20.00,100.00%,0.00%,00:09:41,3.00
Gillette House,1,2.00,100.00%,0.00%,00:00:10,0.00
gillettee,1,1.00,0.00%,100.00%,00:00:06,0.00
gillian sorenson,1,1.00,0.00%,100.00%,00:00:10,0.00
gillispie,1,2.00,0.00%,0.00%,00:04:43,5.00
Gillispie,1,1.00,100.00%,0.00%,00:00:00,0.00
girl cabin,1,2.00,0.00%,50.00%,00:09:54,7.00
Girouard,1,2.00,100.00%,0.00%,00:00:37,0.00
giving,1,1.00,0.00%,100.00%,00:00:38,0.00
gladys l greaves,1,5.00,100.00%,0.00%,00:08:27,0.00
glass,1,2.00,100.00%,0.00%,00:00:09,0.00
glen allen,1,1.00,0.00%,0.00%,00:14:00,9.00
global nancy,1,2.00,0.00%,100.00%,00:02:05,0.00
Gocker,1,1.00,100.00%,0.00%,00:00:00,0.00
gods of plastic,1,5.00,0.00%,20.00%,00:02:19,2.00
goldberg syndicated,1,1.00,0.00%,100.00%,00:00:25,0.00
golden r,1,1.00,0.00%,100.00%,00:04:12,0.00
goldfeather,1,2.00,0.00%,0.00%,00:00:09,1.00
Goldfeather,1,4.00,100.00%,0.00%,00:00:12,0.00
goldsbury,1,4.00,0.00%,25.00%,00:06:20,0.00
goodhue bigelow,1,4.00,100.00%,0.00%,00:01:13,0.00
goodhue hall,1,6.00,0.00%,16.67%,00:01:38,5.00
goodhue],1,1.00,0.00%,100.00%,00:00:34,0.00
goodsell blueprints,1,1.00,0.00%,100.00%,00:00:11,0.00
goodsell gazette,1,2.00,0.00%,50.00%,00:00:52,0.00
goshorn,1,2.00,100.00%,50.00%,00:05:32,1.00
goto,1,2.00,0.00%,50.00%,00:00:35,0.00
Gould,1,2.00,100.00%,0.00%,00:00:12,0.00
gould expedition,1,2.00,100.00%,0.00%,00:00:03,0.00
gould fossil,1,1.00,0.00%,100.00%,00:00:06,0.00
gould library l-day,1,1.00,0.00%,100.00%,00:00:04,0.00
gould recording,1,4.00,0.00%,0.00%,00:04:32,1.00
governance prospects,1,1.00,100.00%,0.00%,00:00:00,0.00
government,1,2.00,0.00%,50.00%,00:12:25,0.00
graduates 1932,1,1.00,0.00%,0.00%,00:11:07,2.00
Graduation,1,3.00,0.00%,33.33%,00:09:38,26.00
graffiti,1,2.00,0.00%,50.00%,00:16:03,1.00
grand theater,1,1.00,0.00%,0.00%,00:00:25,3.00
grass hous,1,1.00,0.00%,100.00%,00:00:03,0.00
grass house,1,2.00,0.00%,50.00%,00:19:36,0.00
Gredley,1,1.00,0.00%,100.00%,00:00:06,0.00
greek,1,4.00,100.00%,0.00%,00:00:18,1.00
green house,1,1.00,0.00%,100.00%,00:00:31,0.00
greenhouse,1,3.00,100.00%,0.00%,00:18:27,1.00
greenleaf,1,1.00,100.00%,0.00%,00:00:00,0.00
greenleaf tanner,1,1.00,0.00%,100.00%,00:01:28,0.00
Greetings; Moment of Remembrance; Presentation of the Alumni Association Annual Awards; 25th Reunion Gift to the College; Reunion 2002 class reports:,1,1.00,0.00%,100.00%,00:04:29,0.00
gregory crusader,1,2.00,0.00%,50.00%,00:25:13,1.00
greider editor,1,1.00,0.00%,100.00%,00:01:11,0.00
gretchen leiterman,1,4.00,100.00%,0.00%,00:02:36,2.00
Grid leu 1964,1,1.00,0.00%,100.00%,00:00:16,0.00
Gridley 1964,1,2.00,0.00%,50.00%,00:00:28,0.00
Gridley floor plan,1,4.00,100.00%,0.00%,00:06:14,0.00
gridley man,1,1.00,0.00%,100.00%,00:16:49,0.00
group 1917,1,1.00,0.00%,100.00%,00:00:14,0.00
Guarneri String Quartet: Arnold,1,1.00,0.00%,100.00%,00:04:53,0.00
guernica,1,1.00,100.00%,0.00%,00:00:00,0.00
guest house,1,2.00,100.00%,0.00%,00:00:46,0.00
"Guitarist Charlie Byrd, with Anthony Hauser",1,1.00,0.00%,100.00%,00:00:28,0.00
guthrie arctic,1,1.00,0.00%,100.00%,00:01:04,0.00
Guy chase,1,3.00,0.00%,0.00%,00:02:09,1.00
Gymnasium,1,7.00,0.00%,28.57%,00:02:40,5.00
habitat,1,1.00,100.00%,0.00%,00:00:00,0.00
hackney humanities,1,1.00,0.00%,100.00%,00:00:35,0.00
hadzi,1,2.00,0.00%,50.00%,00:00:59,2.00
hagensten,1,1.00,0.00%,100.00%,00:00:07,0.00
hagenston,1,6.00,0.00%,0.00%,00:03:13,2.00
hagstrom,1,1.00,0.00%,100.00%,00:29:34,1.00
haile selassie,1,2.00,100.00%,0.00%,00:00:36,0.00
hair,1,1.00,0.00%,100.00%,00:00:53,0.00
hamaji,1,1.00,0.00%,100.00%,00:00:13,0.00
hamlet,1,4.00,0.00%,25.00%,00:00:25,1.00
"Hamline University, Carleton College, Macalester College, University of Minnesota",1,1.00,0.00%,100.00%,00:01:15,0.00
hand tinted,1,1.00,0.00%,100.00%,00:14:56,0.00
handbook,1,3.00,100.00%,0.00%,00:02:51,0.00
hanessian,1,2.00,0.00%,0.00%,00:01:46,2.00
hanrahan hasseltine,1,1.00,0.00%,100.00%,00:02:00,0.00
hanson,1,1.00,0.00%,0.00%,00:03:36,5.00
Hanson,1,3.00,0.00%,0.00%,00:12:00,34.00
harjo cheyenne,1,1.00,0.00%,100.00%,00:00:54,0.00
harjo poet,1,1.00,0.00%,100.00%,00:00:14,0.00
harjo poet morning star,1,1.00,0.00%,100.00%,00:00:57,0.00
harris labriola,1,1.00,0.00%,100.00%,00:00:23,0.00
harris politico,1,1.00,0.00%,100.00%,00:01:43,0.00
harris reporter c-span,1,1.00,0.00%,100.00%,00:00:20,0.00
harry markowitz,1,1.00,0.00%,100.00%,00:00:22,0.00
Hartley,1,2.00,0.00%,0.00%,00:36:46,18.00
hartley clark,1,1.00,0.00%,100.00%,00:00:32,0.00
Harvard University economist Benjamin Friedman,1,1.00,0.00%,100.00%,00:01:13,0.00
harvest,1,1.00,0.00%,100.00%,00:00:11,0.00
harvey stork,1,1.00,100.00%,0.00%,00:00:00,0.00
Harvey Stork,1,2.00,0.00%,50.00%,00:16:10,0.00
haskins,1,3.00,0.00%,0.00%,00:01:56,1.00
hasse fennessy,1,1.00,0.00%,100.00%,00:00:44,0.00
Headley,1,3.00,0.00%,33.33%,00:09:26,2.00
Headley house,1,3.00,0.00%,33.33%,00:01:16,3.00
heald,1,2.00,0.00%,50.00%,00:01:30,2.00
health,1,3.00,0.00%,33.33%,00:00:56,0.00
heard whitaker,1,1.00,100.00%,0.00%,00:00:00,0.00
Heidelberg,1,2.00,100.00%,0.00%,00:00:07,0.00
heilman jewish,1,1.00,0.00%,100.00%,00:01:19,0.00
heitz,1,1.00,0.00%,100.00%,00:00:10,0.00
Helen Heinzen Bovenmyer,1,1.00,100.00%,0.00%,00:00:00,0.00
helen porter,1,3.00,100.00%,0.00%,00:00:26,0.00
helen thomas united,1,1.00,0.00%,100.00%,00:00:29,0.00
helen zia,1,2.00,0.00%,50.00%,00:01:28,0.00
Helene apettit,1,1.00,0.00%,100.00%,00:00:09,0.00
Helene appetit,1,1.00,0.00%,100.00%,00:02:51,0.00
hellmich usda,1,1.00,0.00%,100.00%,00:01:08,0.00
helvarg frontier,1,1.00,0.00%,100.00%,00:00:26,0.00
hemenway harvard,1,1.00,0.00%,100.00%,00:00:54,0.00
hening,1,1.00,100.00%,0.00%,00:00:00,0.00
henry hughes,1,1.00,0.00%,100.00%,00:09:21,0.00
Henry T. Heald; with remarks by Clarence B. Randall and Laurence M. Gould,1,1.00,0.00%,100.00%,00:01:11,0.00
herbarium,1,1.00,0.00%,100.00%,00:00:13,0.00
herpetologist,1,1.00,0.00%,100.00%,00:00:56,0.00
herr autodesk,1,1.00,0.00%,100.00%,00:01:05,0.00
Herrick,1,4.00,100.00%,0.00%,00:00:35,0.00
herter,1,1.00,0.00%,100.00%,00:00:06,0.00
heston,1,1.00,0.00%,100.00%,00:02:12,0.00
higher education coordinating commission,1,1.00,0.00%,100.00%,00:00:45,0.00
highly entertaining,1,1.00,0.00%,100.00%,00:00:35,0.00
highly entertaining children's Kratt's,1,1.00,0.00%,100.00%,00:00:16,0.00
hijinks,1,1.00,0.00%,100.00%,00:00:05,0.00
hill,1,3.00,0.00%,66.67%,00:01:27,2.00
hill deborah,1,3.00,0.00%,33.33%,00:00:45,0.00
hill diary,1,3.00,0.00%,33.33%,00:07:04,0.00
hill family,1,1.00,0.00%,100.00%,00:00:48,0.00
hill house,1,3.00,0.00%,0.00%,00:01:25,5.00
Hill of 3 Oaks,1,2.00,0.00%,50.00%,00:00:11,0.00
Hill of Three Oaks,1,3.00,0.00%,33.33%,00:02:15,2.00
hilliard panther,1,1.00,0.00%,100.00%,00:01:02,0.00
hills autograph,1,5.00,0.00%,20.00%,00:04:47,0.00
hillsman advertising,1,1.00,0.00%,100.00%,00:17:10,0.00
Hinckley,1,2.00,0.00%,0.00%,00:02:02,1.00
Hinckley TM,1,1.00,0.00%,100.00%,00:00:27,0.00
Hispanic-American writer Sandra Cisneros,1,2.00,0.00%,50.00%,00:02:38,2.00
Hispanic-American writer Sandra Cisneros#id157664,1,1.00,0.00%,100.00%,00:03:11,0.00
history comps,1,8.00,0.00%,12.50%,00:08:01,0.00
history of the library,1,1.00,100.00%,0.00%,00:00:00,0.00
Hoban,1,1.00,100.00%,0.00%,00:00:00,0.00
hockey,1,1.00,0.00%,100.00%,00:01:01,0.00
Hodgson,1,2.00,100.00%,0.00%,00:01:19,0.00
hoffman astrophysicist,1,1.00,0.00%,100.00%,00:00:22,0.00
hoffman fixer,1,1.00,0.00%,100.00%,00:01:41,0.00
hog,1,1.00,0.00%,100.00%,00:00:15,0.00
hogan chickasaw,1,1.00,0.00%,100.00%,00:00:39,0.00
Hogie,1,2.00,100.00%,0.00%,00:00:35,0.00
hohenwald,1,9.00,0.00%,22.22%,00:02:23,0.00
hohenwald pontotoc,1,2.00,0.00%,50.00%,00:02:45,0.00
holiday,1,1.00,0.00%,100.00%,00:14:04,0.00
holidays,1,1.00,0.00%,100.00%,00:00:10,0.00
holistic health counselor,1,1.00,0.00%,100.00%,00:00:23,0.00
hollant,1,1.00,0.00%,100.00%,00:00:06,0.00
Hollywood,1,2.00,0.00%,50.00%,00:00:20,0.00
holman,1,1.00,100.00%,0.00%,00:00:00,0.00
holmer,1,1.00,0.00%,100.00%,00:00:07,0.00
holmes,1,1.00,100.00%,0.00%,00:00:00,0.00
Holmes,1,1.00,100.00%,0.00%,00:00:00,0.00
Holmes and Flynn,1,1.00,0.00%,100.00%,00:00:24,0.00
holmes flinn group,1,1.00,0.00%,0.00%,00:00:16,3.00
Holter,1,1.00,100.00%,0.00%,00:00:00,0.00
holtkamp,1,1.00,100.00%,0.00%,00:00:00,0.00
homecoming,1,2.00,0.00%,50.00%,00:02:11,5.00
Homecoming 1973,1,3.00,100.00%,0.00%,00:01:32,1.00
homler,1,3.00,0.00%,66.67%,00:06:41,0.00
homlet,1,1.00,0.00%,100.00%,00:00:02,0.00
homo,1,2.00,0.00%,100.00%,00:03:26,0.00
homos,1,1.00,0.00%,100.00%,00:00:22,0.00
honor theses,1,2.00,0.00%,50.00%,00:38:38,14.00
honorary musser,1,2.00,100.00%,0.00%,00:00:05,0.00
HOnors,1,2.00,100.00%,0.00%,00:00:31,0.00
Honors Convocation 1: Convocation 2: Address (,1,1.00,0.00%,100.00%,00:01:19,0.00
honors independent,1,4.00,0.00%,25.00%,00:01:35,0.00
hope nicholson,1,3.00,0.00%,33.33%,00:06:46,17.00
Horace Goodhue,1,9.00,100.00%,0.00%,00:06:22,3.00
Horace Rice Goodhue,1,2.00,100.00%,0.00%,00:00:17,0.00
horsecapture,1,1.00,0.00%,100.00%,00:00:32,0.00
hous,1,4.00,0.00%,25.00%,00:02:53,0.00
house plan,1,1.00,0.00%,100.00%,00:00:17,0.00
Housewife,1,1.00,0.00%,100.00%,00:00:15,0.00
how do I g,1,2.00,0.00%,100.00%,00:00:57,0.00
how do I get a picture,1,1.00,0.00%,100.00%,00:00:40,0.00
How respond wrap,1,1.00,0.00%,100.00%,00:12:12,0.00
howard,1,3.00,0.00%,33.33%,00:00:31,1.00
howard conn,1,2.00,0.00%,50.00%,00:01:20,0.00
howard knutson,1,2.00,0.00%,0.00%,00:01:24,1.00
howard swearer,1,3.00,0.00%,33.33%,00:00:47,4.00
howe choctaw,1,1.00,0.00%,100.00%,00:00:20,0.00
hp 2100,1,1.00,0.00%,100.00%,00:01:08,0.00
hrabowski,1,1.00,0.00%,100.00%,00:01:21,0.00
HRC,1,1.00,0.00%,100.00%,00:00:14,0.00
http,1,6.00,0.00%,16.67%,00:04:28,0.00
https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00256.jpg,1,1.00,0.00%,100.00%,00:00:09,0.00
hudlin,1,4.00,100.00%,25.00%,00:02:51,1.00
huergo,1,2.00,0.00%,50.00%,00:00:46,0.00
hughes,1,2.00,0.00%,50.00%,00:06:32,0.00
Hughes family,1,2.00,100.00%,0.00%,00:00:09,0.00
hughes hill,1,2.00,0.00%,50.00%,00:05:18,0.00
Hughes northwestern,1,1.00,0.00%,100.00%,00:29:26,0.00
Hugo Sonnenschein,1,1.00,0.00%,100.00%,00:01:17,0.00
Human Relations Council,1,1.00,0.00%,100.00%,00:00:14,0.00
humanities,1,1.00,0.00%,0.00%,00:18:32,38.00
humanities center,1,2.00,0.00%,50.00%,00:02:11,0.00
humanities centered,1,1.00,0.00%,100.00%,00:00:07,0.00
humor,1,1.00,0.00%,100.00%,00:00:23,0.00
hunitington club,1,1.00,0.00%,100.00%,00:00:07,0.00
hunt scholars,1,1.00,0.00%,100.00%,00:19:44,4.00
Hunter,1,2.00,100.00%,0.00%,00:12:16,8.00
hunter dimension,1,1.00,0.00%,100.00%,00:01:11,0.00
hunter warriors,1,1.00,0.00%,100.00%,00:00:48,0.00
hunting,1,1.00,0.00%,100.00%,00:00:16,0.00
huntington club,1,2.00,100.00%,0.00%,00:00:08,0.00
hutchings carnegie,1,1.00,0.00%,100.00%,00:01:07,0.00
"hutchinson, merrill",1,7.00,100.00%,0.00%,00:03:27,0.00
hyslop,1,1.00,100.00%,0.00%,00:00:00,0.00
ian barbour,1,1.00,0.00%,100.00%,00:01:21,0.00
Ian Barbour Honorary Degree,1,1.00,0.00%,100.00%,00:02:09,0.00
ibm,1,2.00,0.00%,50.00%,00:01:09,1.00
ibm 610,1,1.00,0.00%,100.00%,00:01:18,0.00
Ice,1,2.00,0.00%,100.00%,00:01:44,0.00
Ice rinks,1,1.00,0.00%,100.00%,00:00:39,0.00
Ice skating,1,4.00,0.00%,25.00%,00:02:26,5.00
Ice Skating,1,3.00,0.00%,33.33%,00:14:59,6.00
iew of Carleton,1,3.00,0.00%,33.33%,00:00:57,0.00
immigrant guide minnesota,1,1.00,100.00%,0.00%,00:00:00,0.00
immunization,1,2.00,0.00%,50.00%,00:00:34,0.00
Inaugural holiday tournament,1,1.00,100.00%,0.00%,00:00:00,0.00
Inaugural Symposium on the Liberal Arts,1,1.00,0.00%,100.00%,00:01:07,0.00
inauguration,1,3.00,0.00%,33.33%,00:08:15,0.00
Inauguration of Robert A. Oden Jr. as tenth president of Carleton College,1,1.00,0.00%,100.00%,00:01:01,0.00
independent study,1,3.00,0.00%,66.67%,00:17:14,3.00
industrial washing machine,1,1.00,100.00%,0.00%,00:00:00,0.00
ingrid brakss,1,2.00,0.00%,100.00%,00:00:45,0.00
innovations conference,1,2.00,0.00%,50.00%,00:00:55,0.00
Innovations in the Scholarship of Teaching and Learning,1,1.00,0.00%,100.00%,00:00:22,0.00
Innovations in the Scholarship of Teaching and Learning at the Liberal,1,1.00,0.00%,100.00%,00:00:12,0.00
innovations liberal,1,2.00,0.00%,50.00%,00:01:08,0.00
innovations liberal colleges,1,2.00,0.00%,50.00%,00:01:16,0.00
ino delong,1,7.00,0.00%,14.29%,00:19:27,4.00
ino watson,1,1.00,0.00%,100.00%,00:00:27,0.00
inoovations conference,1,2.00,0.00%,100.00%,00:00:13,0.00
insect,1,1.00,0.00%,100.00%,00:00:17,0.00
inside,1,4.00,100.00%,25.00%,00:01:15,0.00
Institute for the Study of Race and Ethnicity and the Moritz College of Law,1,1.00,0.00%,100.00%,00:01:15,0.00
Institute of International Education,1,1.00,0.00%,100.00%,00:00:34,0.00
Institutional research,1,1.00,0.00%,100.00%,00:07:28,0.00
Intercultural,1,1.00,0.00%,100.00%,00:00:19,0.00
Intercultural Affairs,1,5.00,0.00%,20.00%,00:50:54,3.00
Intercultural Affairs Office,1,2.00,0.00%,50.00%,00:00:51,0.00
interdisciplinary science,1,1.00,0.00%,100.00%,00:00:21,0.00
interdisciplinary science math initiative,1,2.00,0.00%,50.00%,00:00:55,0.00
Interest House,1,1.00,0.00%,100.00%,00:00:05,0.00
Interest Houses,1,1.00,0.00%,100.00%,00:00:09,0.00
"Interfaith Service of Remembrance and Celebration:Rev. Earl Neil 57, Chaplain Carolyn Fure Slocum '82, Choir Director Lawrence Henry '76, et. al.",1,1.00,0.00%,100.00%,00:01:22,0.00
Interior Burton,1,2.00,0.00%,50.00%,00:01:11,0.00
International Liberal Arts Conference,1,2.00,0.00%,50.00%,00:00:25,0.00
international relation,1,3.00,0.00%,33.33%,00:02:08,0.00
international weekend,1,1.00,0.00%,100.00%,00:01:00,0.00
International weekend,1,8.00,0.00%,25.00%,00:11:33,2.00
internet,1,1.00,0.00%,100.00%,00:00:16,0.00
internsh,1,1.00,0.00%,100.00%,00:09:58,0.00
internships,1,2.00,0.00%,100.00%,00:01:54,12.00
internships handbook,1,6.00,0.00%,16.67%,00:01:05,0.00
interpretive,1,1.00,0.00%,100.00%,00:03:13,0.00
intramural track,1,2.00,100.00%,0.00%,00:00:15,0.00
intraural,1,1.00,0.00%,100.00%,00:00:06,0.00
"Intro by Stephen R. Lewis, Jr. Carolyn Fure-Slocum '82, Chaplain Cherif Keita, French Department Angie Scott, Campus Activities Lisa Dryer '99 Faisal",1,1.00,0.00%,100.00%,00:08:01,0.00
"Introduction: Robert A. Oden Jr., President (9:26); Commentary: Joe Chihade, Associate Professor of Chemistry and Director of Biochemistry, Former Pea",1,1.00,0.00%,100.00%,00:00:54,0.00
iron,1,1.00,0.00%,100.00%,00:00:19,0.00
irony sade,1,3.00,100.00%,0.00%,00:00:14,0.00
irshad manji,1,1.00,0.00%,100.00%,00:05:25,0.00
"Isaac Stern, with Stephen R. Lewis, Jr. and Francis T. 'Fay' Vincent, Jr.",1,1.00,0.00%,100.00%,00:01:29,0.00
isabella watson,1,2.00,0.00%,0.00%,00:01:57,1.00
Isabella watson,1,2.00,0.00%,50.00%,00:02:15,2.00
Isabella Watson,1,2.00,100.00%,0.00%,00:01:39,2.00
israel,1,2.00,0.00%,0.00%,00:01:01,1.00
Item e-1278,1,2.00,0.00%,100.00%,00:00:43,1.00
Item e-1299,1,1.00,0.00%,100.00%,00:03:23,1.00
j charles wilson,1,2.00,0.00%,50.00%,00:01:14,0.00
j richard williams,1,2.00,100.00%,0.00%,00:03:16,0.00
"J. Drake Hamilton, Science Policy Director for Fresh Energy, a non-profit organization working to enhance our economies, protect human health and comm",1,1.00,0.00%,100.00%,00:21:51,0.00
