"304979","158103","Originals or Copies Note","01:00:19","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD90 1:00:19 AABox17","13"
"304975","158102","Originals or Copies Note","01:06:00","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD90 66:00; AABox17","13"
"304971","158101","Originals or Copies Note","00:57:47","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 57:47; AABox17","13"
"304966","158100","Originals or Copies Note","00:49:58","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 49:58 AABox17","13"
"304961","158099","Originals or Copies Note","","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","0","CD90 X2 AABox17","13"
"304951","158097","Originals or Copies Note","00:59:50","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 59:50 AABox17","13"
"304946","158096","Originals or Copies Note","01:06:32","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD901:06:32 AABox17","13"
"304942","158095","Originals or Copies Note","00:40:49","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD90 40:49 one side AABox18","13"
"304938","158094","Originals or Copies Note","01:03:00","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Cass Orig x2 CD90 63 min AABox17","13"
"304934","158093","Originals or Copies Note","00:56:41","Least Diff: 00:00:06","Greatest Diff: 00:00:06","All close: ---","< 20 sec diff: Yes","1","DAT Orig Data files on CD AudioCD 56:41 CD6056:35 AABox17","13"
"304930","158092","Originals or Copies Note","00:59:45","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 59:45 AABox17","13"
"304926","158091","Originals or Copies Note","00:53:45","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","DAT Orig Data files on CD (on 12Jan01) Data files on CD (again) AudioCD 53:45 CD60 53:45 AABox18","13"
"304921","158090","Originals or Copies Note","00:57:45","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 57:45 AABox18","13"
"304916","158089","Originals or Copies Note","01:00:35","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 1:00:35; AABox18","13"
"304911","158088","Originals or Copies Note","01:00:16","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD90 1:00:16 AABox18","13"
"304906","158087","Originals or Copies Note","01:08:58","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD90 1:08:58 AABox18","13"
"304901","158086","Originals or Copies Note","01:00:18","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 60:18 Data files on CD AABox18","13"
"304896","158085","Originals or Copies Note","00:54:16","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 54:16 AABox18","13"
"304886","158083","Originals or Copies Note","01:23:00","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","DAT orig (2 tapes) CD90 1:23:00 (rmr x2) Provided tape AABox18","13"
"304875","158081","Originals or Copies Note","00:59:39","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 59:39 AABox18","13"
"304870","158080","Originals or Copies Note","00:58:20","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 58:20 AABox18","13"
"304864","158079","Originals or Copies Note","00:16:23","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","DAT Orig CD60: 16:23 AABox18","13"
"304859","158078","Originals or Copies Note","00:56:57","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 56:57 Data files on CD AABox18","13"
"304849","158076","Originals or Copies Note","00:56:09","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 56:09 AABox19","13"
"304844","158075","Originals or Copies Note","01:12:37","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","*DAT Original CD90 1:12:37 Data files on CD (additional data CD transfer Nov06) AABox19","13"
"304839","158074","Originals or Copies Note","01:05:32","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD90 1:05:32 Data files on CD (additional data CD transfer Nov06) AABox19","13"
"304833","158073","Originals or Copies Note","01:04:05","Least Diff: 00:00:02","Greatest Diff: 00:00:02","All close: ---","< 20 sec diff: Yes","1","Data files on CD and HD ArchPack Cass90 1:04:03 AABox19 .mp3 1:04:05 58.7 MB","13"
"304827","158072","Originals or Copies Note","01:03:23","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD90 1:03:23 AABox19","13"
"304822","158071","Originals or Copies Note","00:38:23","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","CD60 38:23 AABox19","13"
"304817","158070","Originals or Copies Note","01:12:13","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD90 72:13 AABox19","13"
"304812","158067","Originals or Copies Note","00:59:40","Least Diff: 00:00:05","Greatest Diff: 00:00:05","All close: ---","< 20 sec diff: Yes","1","DAT orig Data files on CD (overflow 22Sep00 AudioCD 59:35 CD60 59:40 (#2) (AABox19)","13"
"304807","158066","Originals or Copies Note","00:55:50","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD60 55:50 AABox19","13"
"304802","158065","Originals or Copies Note","01:07:06","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD90 1:07:06 AABox19","13"
"304798","158064","Originals or Copies Note","00:59:51","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD60 59:51 AABox19","13"
"304793","158063","Originals or Copies Note","01:09:28","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD90 1:09:28 AABox19","13"
"304789","158062","Originals or Copies Note","01:01:22","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD901:01:22 AABox19","13"
"304784","158061","Originals or Copies Note","00:59:23","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD60 59:23 AABox19","13"
"304779","158060","Originals or Copies Note","01:01:19","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD CD601:01:19; AudioCD 1:01:16 AABox19","13"
"304771","158058","Originals or Copies Note","01:02:21","Least Diff: 00:00:01","Greatest Diff: 00:00:01","All close: ---","< 20 sec diff: Yes","1","Data files on CD x2 AudioCD 62:21 CD90 1:02:20; AABox19","13"
"304766","158057","Originals or Copies Note","00:57:31","Least Diff: 00:00:02","Greatest Diff: 00:00:02","All close: ---","< 20 sec diff: Yes","1","Data files on CD x2 CD60 57:31 AudioCD 57:29 AABox19","13"
"304761","158056","Originals or Copies Note","00:50:24","Least Diff: 00:00:16","Greatest Diff: 00:00:16","All close: ---","< 20 sec diff: Yes","1","*DAT Original Data files on CD x3 CD60 50:24 AudioCD 50:08 AABox19","13"
"304756","158055","Originals or Copies Note","01:16:08","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD60x2 1:16:08 AABox19","13"
"304751","158054","Originals or Copies Note","01:08:36","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD CD90 68L36 AudioCD 68:36 AABox19","13"
"304746","158053","Originals or Copies Note","00:57:36","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","DAT orig Data files on CD x2 AudioCD 57:36","13"
"304741","158052","Originals or Copies Note","01:29:24","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD (No AudioCD) CD90 89:24; AABox19","13"
"304731","158050","Originals or Copies Note","01:11:26","Least Diff: 00:00:05","Greatest Diff: 00:00:05","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 71:21 MC90 1:11:26; AABox19","13"
"304726","158049","Originals or Copies Note","01:10:09","Least Diff: 00:00:02","Greatest Diff: 00:00:02","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 70:07 CD90 1:10:09; AABox20","13"
"304721","158048","Originals or Copies Note","01:15:29","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 75:25 MC90 1:15:29; AABox20","13"
"304715","158047","Originals or Copies Note","01:17:55","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC 90 1:17:55; AABox20","13"
"304710","158046","Originals or Copies Note","00:37:47","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC90 37:47; AABox20","13"
"304705","158045","Originals or Copies Note","01:26:14","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC90 1:26:14; AABox20","13"
"304700","158044","Originals or Copies Note","01:33:19","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD (rmr PresReport) MC60 x2 1:33:19; AABox20","13"
"304695","158043","Originals or Copies Note","00:56:54","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD NC60 56:54; AABox20","13"
"304690","158042","Originals or Copies Note","01:30:13","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC90 1:30:13; AABox20","13"
"304685","158041","Originals or Copies Note","00:33:18","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC90 33:18; AABox20","13"
"304680","158040","Originals or Copies Note","00:35:59","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC90 35:59; AABox20","13"
"304675","158039","Originals or Copies Note","00:34:19","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC90 34:19; AABox20","13"
"304670","158038","Originals or Copies Note","00:34:19","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC90 34:19; AABox20","13"
"304665","158037","Originals or Copies Note","00:38:28","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD MC90 38:28; AABox20","13"
"304660","158036","Originals or Copies Note","00:16:23","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD Original Cassette 16:23 (where?)","13"
"304646","158033","Originals or Copies Note","01:05:06","Least Diff: 00:00:02","Greatest Diff: 00:00:02","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 1:05:04 MC90 1:05:06; AABox20","13"
"304641","158032","Originals or Copies Note","00:50:54","Least Diff: 00:00:01","Greatest Diff: 00:00:01","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 50:53; MC60 50:54 AABox20","13"
"304627","158029","Originals or Copies Note","00:54:46","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 54:42 MC 60 54:46; AABox20","13"
"304617","158027","Originals or Copies Note","01:04:59","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD MC901:04:59 AudioCD 1:04:56; AABox20","13"
"304612","158026","Originals or Copies Note","01:04:14","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 1:04:11 MC90 1:04:14; AABox21","13"
"304607","158025","Originals or Copies Note","00:57:51","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD MC60 57:51 AudioCD 57:47; AABox20","13"
"304602","158023","Originals or Copies Note","01:01:47","Least Diff: 00:00:02","Greatest Diff: 00:00:02","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 61:45 MC90 1:01:47; AABox21","13"
"304598","158022","Originals or Copies Note","01:06:13","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","*DAT Original Data files on CD AudioCD 1:06:10 MC 90 1:06:13; AABox21","13"
"304588","158020","Originals or Copies Note","00:56:45","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD MC60 56:45 AudioCD 56:41; AABox21","13"
"304584","158019","Originals or Copies Note","00:59:41","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 59:37 MC60 59:41; AABox21","13"
"304580","158018","Originals or Copies Note","00:57:58","Least Diff: 00:00:18","Greatest Diff: 00:00:18","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 57:40 MC60 57:58; AABox21","13"
"304576","158017","Originals or Copies Note","00:58:01","Least Diff: 00:00:06","Greatest Diff: 00:00:06","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 57:55 MC60 58:01; AABox21","13"
"304569","158015","Originals or Copies Note","01:04:43","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 1:04:39 MC90 1:04:43; AABox21","13"
"304565","158014","Originals or Copies Note","00:48:17","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD and HDAudioCD 48:14 MC60 48:17; AABox21","13"
"304560","158013","Originals or Copies Note","00:55:20","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 55:16 MC60 55:20; AABox21","13"
"304556","158012","Originals or Copies Note","01:14:47","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 1:14:44 MC90 1:14:47; AABox21","13"
"304551","158011","Originals or Copies Note","00:56:44","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) MC60 56:44 AudioCD 56:40","13"
"304547","158010","Originals or Copies Note","00:53:03","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD AudioCD 53:03","13"
"304542","158009","Originals or Copies Note","00:58:37","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 58:33 MC60 58:37; AABox21","13"
"304537","158008","Originals or Copies Note","01:10:21","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 1:10:18 MC90 1:10:21; AABox21","13"
"304532","158007","Originals or Copies Note","01:00:00","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Master Cassette Copy ~ 1hr AABox21","13"
"304527","158006","Originals or Copies Note","01:24:07","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD (No AudioCD) MC90 84:07; AABox21","13"
"304522","158005","Originals or Copies Note","01:26:45","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD (rmr) (No AudioCD) MC90 1:26:45; AABox21","13"
"304517","158004","Originals or Copies Note","","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","0","DAT orig Data files on CD no audio production","13"
"304513","158003","Originals or Copies Note","01:06:06","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","DAT orig ??? Data files on CD (rmr) MC90 1:06:06 AudioCD 66:02; AABox21","13"
"304508","158002","Originals or Copies Note","01:19:36","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr x2) AudioCD 1:19:33 MC90 1:19:36; AABox21","13"
"304499","158000","Originals or Copies Note","00:51:30","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data Files on CD AudioCD 51:27 MC60 51:30; AABox21","13"
"304494","157999","Originals or Copies Note","00:36:00","Least Diff: 00:00:01","Greatest Diff: 00:00:01","All close: ---","< 20 sec diff: Yes","1","DAT Orig Data Files on CD MC90 35:59 AudioCD 36:00; AABox21","13"
"304479","157996","Originals or Copies Note","00:56:51","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data Files on CD MC60 56:51 AudioCD 56:47; AABox21","13"
"304464","157993","Originals or Copies Note","01:12:50","Least Diff: 00:00:08","Greatest Diff: 00:00:08","All close: ---","< 20 sec diff: Yes","1","Data Files on CD AudioCD 72:42 MC90 1:12:50; AABox22","13"
"304449","157990","Originals or Copies Note","00:51:47","Least Diff: 00:00:01","Greatest Diff: 00:00:01","All close: ---","< 20 sec diff: Yes","1","Data Files on CDAudioCD 51:47 MC60 51:46; AABox22","13"
"304444","157989","Originals or Copies Note","00:57:40","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data Files on CDAudioCD 57:37 MC60 57:40; AABox22","13"
"304439","157988","Originals or Copies Note","00:55:20","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data Files on CD AudioCD 55:17 MC60 55:20; AABox22","13"
"304430","157986","Originals or Copies Note","00:57:40","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data Files on CD AudioCD 57:36 MC60 57:40; AABox22","13"
"304420","157984","Originals or Copies Note","00:56:12","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data Files on CD AudioCD 56:08 MC60 56:12; AABox22","13"
"304415","157983","Originals or Copies Note","01:04:22","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data Files on CD AudioCD 1:04:18 MC90 1:04:22 AABox22","13"
"304410","157982","Originals or Copies Note","00:58:05","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data Files on CD AudioCD 58:02 MC60 58:05; AABox22","13"
"304404","157981","Originals or Copies Note","00:48:25","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data Files on CD and HD ArchPack AudioCD 48:22 .mp3 file: 48:22 19.4 MB Cass60 48:25 AABox22","13"
"304399","157980","Originals or Copies Note","01:19:06","Least Diff: 00:00:05","Greatest Diff: 00:00:05","All close: ---","< 20 sec diff: Yes","1","Data Files on CD AudioCD 79:01 MC90 1:19:06; AABox22","13"
"304394","157979","Originals or Copies Note","01:20:00","Least Diff: 00:00:15","Greatest Diff: 00:00:15","All close: ---","< 20 sec diff: Yes","1","*DAT Original DATA files on CD .wav track files on CD x2 AudioCD 79:45 MC90 1:20:00; AABox22","13"
"304389","157978","Originals or Copies Note","01:01:06","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 1:01:03 MC90 1:01:06; AABox22","13"
"304384","157977","Originals or Copies Note","01:15:42","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data Files on CD x2 (rmr) AudioCD 1:15:38 MC90 1:15:42; AABox22","13"
"304380","157975","Originals or Copies Note","00:57:52","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 57:49 MC60 57:52; AABox22","13"
"304376","157974","Originals or Copies Note","01:05:12","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 65:09 MC90 1:05:12; AABox22","13"
"304371","157973","Originals or Copies Note","00:57:30","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 57:26 MC60 57:30; AABox22","13"
"304367","157972","Originals or Copies Note","01:04:17","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 1:04:14 MC90 1:04:17; AABox22","13"
"304362","157971","Originals or Copies Note","00:59:26","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 59:22 MC60 59:26; AABox22","13"
"304357","157970","Originals or Copies Note","00:56:59","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD: Original Raw file; Produced File (rmr) AudioCD 56:59 (no audio cassette)","13"
"304353","157969","Originals or Copies Note","01:00:15","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 60:12 MC60 1:00:15; AABox22","13"
"304348","157968","Originals or Copies Note","00:59:22","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 59:18 MC60 59:22; AABox23","13"
"304343","157967","Originals or Copies Note","01:19:44","Least Diff: 00:00:09","Greatest Diff: 00:00:09","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 79:35 = 1:19:35 MC90 1:19:44; AABox23","13"
"304328","157964","Originals or Copies Note","01:13:07","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 1:13:04 MC90 1:13:07; AABox23","13"
"304313","157961","Originals or Copies Note","00:37:42","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on two CD's AudioCD of six pieces, 37:42. Potential for seventh piece added. Swapped DAT's twice Technial interconnedt problems (Buzz in some areas)","13"
"304308","157960","Originals or Copies Note","00:53:09","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","DAT Orig Data files on CD (rmr) AudioCD MC60 53:09; AABox23","13"
"304301","157959","Originals or Copies Note","00:52:38","Least Diff: 00:00:02","Greatest Diff: 00:00:02","All close: ---","< 20 sec diff: Yes","1","Data files on CD and HD AudioCD 52:36 Stereo Cassette Master on CD 52:38 .mp3 file 52:36 48.2 MB","13"
"304295","157958","Originals or Copies Note","00:56:02","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD (rmr) AudioCD 56:02 MC60 56:02; AABox23","13"
"304291","157957","Originals or Copies Note","01:01:08","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD (rmr) AudioCD 61:08 MC90 1:01:08; AABox23","13"
"304286","157956","Originals or Copies Note","00:46:44","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 46:40 MC60 46:44; AABox23","13"
"304281","157955","Originals or Copies Note","01:01:45","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 1:01:42 MC90 1:01:45; AABox23","13"
"304276","157954","Originals or Copies Note","00:53:22","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 53:19 MC60 53:22; AABox23","13"
"304271","157953","Originals or Copies Note","01:00:32","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 60:28 MC90 60:32; AABox23","13"
"304257","157950","Originals or Copies Note","00:48:02","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 47:59 MC60 48:02; AABox23","13"
"304252","157949","Originals or Copies Note","00:34:03","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","DAT Orig; Data files on CD AudioCD 34:03 MC90 34:03; AABox23","13"
"304247","157948","Originals or Copies Note","00:34:03","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD AudioCD 34:03 MC90 34:03; AABox23","13"
"304222","157943","Originals or Copies Note","01:09:04","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 1:09:01 MC90 1:09:04; AABox24","13"
"304217","157942","Originals or Copies Note","00:51:27","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr x2) AudioCD 51:24 MC60 51:27; AABox24","13"
"304212","157941","Originals or Copies Note","00:59:41","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 59:38 MC60 59:41; AABox24","13"
"304207","157940","Originals or Copies Note","00:54:00","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","DAT Orig Data files on CD (rmr) AudioCD 53:57 MC60 54:00; AABox24","13"
"304202","157939","Originals or Copies Note","00:57:42","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD AudioCD 57:39 MC60 57:42; AABox24","13"
"304198","157938","Originals or Copies Note","00:59:30","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 59:27 MC60 59:30; AABox24","13"
"304193","157937","Originals or Copies Note","01:01:00","Least Diff: 00:00:12","Greatest Diff: 00:00:12","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 1:01:00 MC90 1:00:48; AABox24","13"
"304188","157936","Originals or Copies Note","01:00:52","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD (rmr) AudioCD 1:00:52 MC90 1:00:48; AABox 24","13"
"304177","157933","Originals or Copies Note","01:04:43","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD and HD AudioCD 1:04:39 Cass90 1:04:43 AABox 24 .mp3 file 1:04:39 25.9 MB","13"
"304174","157933","Originals or Copies Note","","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","0","and HD(ib)","8"
"304162","157931","Originals or Copies Note","00:57:13","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD and HD AudioCD 57:10 Cass60 57:13 AABox24 .mp3 file 57:10 22.9 MB","13"
"304148","157929","Originals or Copies Note","01:15:02","Least Diff: --------","Greatest Diff: --------","All close: ---","< 20 sec diff: ---","1","Data files on CD and HD AudioCD 1:15:02 .mp3 file 1:15:02 30.1 MB","13"
"304142","157928","Originals or Copies Note","00:56:42","Least Diff: 00:00:03","Greatest Diff: 00:00:03","All close: ---","< 20 sec diff: Yes","1","Data files on CD and HD AudioCD 56:39 Cass60 56:42 AABox 24 .mp3 file 56:39 22.7 MB","13"
"304135","157927","Originals or Copies Note","01:01:18","Least Diff: 00:00:02","Greatest Diff: 00:00:02","All close: ---","< 20 sec diff: Yes","1","Data files on CD and HD Cass90 1:01:16 MC90 1:01:18 AABox24 .mp3 file 1:01:16 24.5 MB","13"
"304128","157926","Originals or Copies Note","00:59:14","Least Diff: 00:00:04","Greatest Diff: 00:00:04","All close: ---","< 20 sec diff: Yes","1","Data files on CD and HD AudioCD 59:10 Cass60 59:14 AABox24 .mp3 file 59:10 23.7 MB","13"
