# ----------------------------------------
"# Carleton College Archives, filtered"
# Search Terms
# 20150620-20160620
# ----------------------------------------

Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
watson hall,1,2.00,0.00%,0.00%,00:00:19,1.00
wayne carver world,1,2.00,0.00%,50.00%,00:01:28,0.00
weiner,1,4.00,0.00%,25.00%,00:00:22,0.00
weitz center,1,2.00,0.00%,50.00%,00:03:06,3.00
wellstone,1,3.00,0.00%,0.00%,00:00:41,2.00
welstone,1,1.00,0.00%,100.00%,00:00:15,1.00
wet gazette,1,1.00,100.00%,0.00%,00:00:00,0.00
Wheeler,1,1.00,100.00%,0.00%,00:00:00,0.00
white,1,3.00,0.00%,33.33%,00:00:38,2.00
white america,1,5.00,0.00%,20.00%,00:01:13,0.00
whittemor,1,2.00,100.00%,0.00%,00:00:42,0.00
whoa,1,6.00,0.00%,0.00%,00:00:59,3.00
willard tuomi,1,1.00,0.00%,100.00%,00:04:22,3.00
William A Hunt,1,1.00,0.00%,100.00%,00:00:33,0.00
william bartin estate,1,1.00,0.00%,100.00%,00:00:04,0.00
william barton estate,1,3.00,0.00%,33.33%,00:23:11,0.00
william buffett,1,2.00,0.00%,50.00%,00:11:31,0.00
william carleton history,1,3.00,100.00%,0.00%,00:00:32,0.00
william carleton images,1,3.00,0.00%,33.33%,00:00:40,0.00
william craine,1,1.00,100.00%,0.00%,00:00:00,0.00
William stokes,1,5.00,100.00%,0.00%,00:04:21,0.00
william wells,1,1.00,0.00%,100.00%,00:00:45,1.00
Williams,1,1.00,0.00%,100.00%,00:00:05,0.00
williams hall,1,3.00,0.00%,33.33%,00:02:55,3.00
Williams Hall,1,2.00,0.00%,50.00%,00:38:57,16.00
willis fire,1,1.00,100.00%,0.00%,00:00:00,0.00
Willis fire,1,1.00,0.00%,100.00%,00:00:16,0.00
Willis hall,1,1.00,100.00%,0.00%,00:00:00,0.00
willis hall fire,1,1.00,100.00%,0.00%,00:00:00,0.00
wino,1,3.00,0.00%,33.33%,00:02:49,1.00
winter 2001,1,1.00,0.00%,100.00%,00:00:03,0.00
winter 2002,1,2.00,0.00%,0.00%,00:04:49,23.00
winter ball,1,6.00,0.00%,16.67%,00:01:31,4.00
winter carnival,1,2.00,0.00%,50.00%,00:01:34,0.00
woehrlin,1,1.00,100.00%,0.00%,00:00:00,0.00
woman swimming,1,1.00,0.00%,100.00%,00:00:57,5.00
woman's soccer,1,1.00,0.00%,100.00%,00:00:10,0.00
woman's swimming,1,1.00,0.00%,100.00%,00:00:09,0.00
womans swimming,1,2.00,0.00%,50.00%,00:01:06,0.00
women sports,1,2.00,0.00%,50.00%,00:02:43,0.00
women's archery,1,1.00,0.00%,100.00%,00:00:06,0.00
Women's Gym,1,7.00,0.00%,14.29%,00:27:02,2.00
women's league,1,6.00,0.00%,0.00%,00:08:21,3.00
women's league cabin,1,3.00,0.00%,33.33%,00:02:30,0.00
Women's Soccer,1,8.00,0.00%,12.50%,00:02:06,5.00
Women's Tennis,1,6.00,0.00%,16.67%,00:03:02,3.00
Women's Volleyball,1,3.00,100.00%,0.00%,00:00:45,1.00
womens,1,7.00,100.00%,0.00%,00:23:40,0.00
womens athletics,1,1.00,0.00%,100.00%,00:00:09,0.00
woods,1,5.00,0.00%,20.00%,00:00:57,5.00
woolsey,1,2.00,0.00%,0.00%,00:00:13,1.00
world war II,1,3.00,0.00%,33.33%,00:09:12,1.00
wrestling,1,1.00,0.00%,100.00%,00:01:05,0.00
writing portfolio,1,1.00,0.00%,100.00%,00:00:24,0.00
wwii,1,3.00,0.00%,33.33%,00:00:20,0.00
yamasaki,1,6.00,0.00%,0.00%,00:20:05,30.00
yandell,1,2.00,0.00%,50.00%,00:01:34,0.00
yearbook,1,3.00,0.00%,33.33%,00:00:48,0.00
younger,1,1.00,100.00%,0.00%,00:00:00,0.00
Zelliot,1,10.00,100.00%,0.00%,00:03:36,0.00
zha,1,1.00,100.00%,0.00%,00:00:00,0.00
zion,1,2.00,0.00%,50.00%,00:00:22,0.00
zoo book 2014,1,1.00,100.00%,0.00%,00:00:00,0.00
Zoobook,1,2.00,100.00%,0.00%,00:00:05,0.00
zoobook 2016,1,1.00,0.00%,100.00%,00:00:05,0.00
zoobooks,1,1.00,100.00%,0.00%,00:00:00,0.00
Zoology,1,1.00,0.00%,100.00%,00:01:08,0.00
zubek,1,1.00,100.00%,0.00%,00:00:00,0.00
zulu,1,1.00,0.00%,100.00%,00:11:19,0.00
,"3,365",3.29,28.20%,20.89%,00:04:01,1.75

Day Index,Total Unique Searches
6/20/15,3
6/21/15,1
6/22/15,5
6/23/15,3
6/24/15,2
6/25/15,6
6/26/15,0
6/27/15,1
6/28/15,1
6/29/15,0
6/30/15,1
7/1/15,5
7/2/15,0
7/3/15,3
7/4/15,2
7/5/15,0
7/6/15,0
7/7/15,4
7/8/15,3
7/9/15,0
7/10/15,1
7/11/15,0
7/12/15,0
7/13/15,2
7/14/15,3
7/15/15,13
7/16/15,3
7/17/15,13
7/18/15,1
7/19/15,0
7/20/15,8
7/21/15,5
7/22/15,8
7/23/15,6
7/24/15,19
7/25/15,1
7/26/15,0
7/27/15,3
7/28/15,3
7/29/15,14
7/30/15,4
7/31/15,7
8/1/15,1
8/2/15,2
8/3/15,53
8/4/15,28
8/5/15,9
8/6/15,18
8/7/15,13
8/8/15,0
8/9/15,0
8/10/15,29
8/11/15,31
8/12/15,18
8/13/15,26
8/14/15,8
8/15/15,0
8/16/15,14
8/17/15,20
8/18/15,9
8/19/15,1
8/20/15,1
8/21/15,9
8/22/15,0
8/23/15,0
8/24/15,6
8/25/15,27
8/26/15,11
8/27/15,9
8/28/15,18
8/29/15,1
8/30/15,4
8/31/15,23
9/1/15,4
9/2/15,16
9/3/15,5
9/4/15,1
9/5/15,0
9/6/15,4
9/7/15,1
9/8/15,20
9/9/15,16
9/10/15,8
9/11/15,15
9/12/15,2
9/13/15,0
9/14/15,16
9/15/15,1
9/16/15,16
9/17/15,34
9/18/15,2
9/19/15,2
9/20/15,0
9/21/15,1
9/22/15,2
9/23/15,6
9/24/15,11
9/25/15,2
9/26/15,0
9/27/15,5
9/28/15,11
9/29/15,6
9/30/15,7
10/1/15,6
10/2/15,2
10/3/15,2
10/4/15,13
10/5/15,23
10/6/15,24
10/7/15,13
10/8/15,21
10/9/15,0
10/10/15,14
10/11/15,4
10/12/15,11
10/13/15,25
10/14/15,14
10/15/15,4
10/16/15,0
10/17/15,2
10/18/15,1
10/19/15,6
10/20/15,9
10/21/15,8
10/22/15,18
10/23/15,0
10/24/15,6
10/25/15,6
10/26/15,6
10/27/15,12
10/28/15,12
10/29/15,12
10/30/15,0
10/31/15,0
11/1/15,6
11/2/15,6
11/3/15,2
11/4/15,1
11/5/15,17
11/6/15,3
11/7/15,2
11/8/15,5
11/9/15,9
11/10/15,9
11/11/15,4
11/12/15,10
11/13/15,7
11/14/15,7
11/15/15,2
11/16/15,7
11/17/15,4
11/18/15,1
11/19/15,3
11/20/15,1
11/21/15,0
11/22/15,4
11/23/15,2
11/24/15,3
11/25/15,0
11/26/15,0
11/27/15,0
11/28/15,0
11/29/15,0
11/30/15,0
12/1/15,12
12/2/15,3
12/3/15,2
12/4/15,0
12/5/15,0
12/6/15,0
12/7/15,0
12/8/15,3
12/9/15,6
12/10/15,6
12/11/15,0
12/12/15,0
12/13/15,1
12/14/15,8
12/15/15,4
12/16/15,0
12/17/15,10
12/18/15,0
12/19/15,0
12/20/15,0
12/21/15,2
12/22/15,5
12/23/15,0
12/24/15,3
12/25/15,0
12/26/15,4
12/27/15,0
12/28/15,0
12/29/15,0
12/30/15,0
12/31/15,0
1/1/16,0
1/2/16,0
1/3/16,0
1/4/16,0
1/5/16,3
1/6/16,0
1/7/16,6
1/8/16,0
1/9/16,4
1/10/16,1
1/11/16,1
1/12/16,0
1/13/16,1
1/14/16,5
1/15/16,4
1/16/16,2
1/17/16,3
1/18/16,6
1/19/16,7
1/20/16,74
1/21/16,5
1/22/16,3
1/23/16,4
1/24/16,1
1/25/16,12
1/26/16,7
1/27/16,6
1/28/16,8
1/29/16,20
1/30/16,7
1/31/16,4
2/1/16,27
2/2/16,3
2/3/16,3
2/4/16,9
2/5/16,20
2/6/16,3
2/7/16,15
2/8/16,9
2/9/16,8
2/10/16,13
2/11/16,1
2/12/16,14
2/13/16,1
2/14/16,8
2/15/16,47
2/16/16,17
2/17/16,4
2/18/16,9
2/19/16,16
2/20/16,3
2/21/16,15
2/22/16,13
2/23/16,15
2/24/16,6
2/25/16,14
2/26/16,9
2/27/16,1
2/28/16,36
2/29/16,18
3/1/16,9
3/2/16,9
3/3/16,0
3/4/16,11
3/5/16,4
3/6/16,2
3/7/16,11
3/8/16,6
3/9/16,7
3/10/16,22
3/11/16,17
3/12/16,1
3/13/16,1
3/14/16,9
3/15/16,4
3/16/16,29
3/17/16,3
3/18/16,0
3/19/16,0
3/20/16,1
3/21/16,4
3/22/16,0
3/23/16,1
3/24/16,21
3/25/16,12
3/26/16,0
3/27/16,1
3/28/16,9
3/29/16,14
3/30/16,6
3/31/16,3
4/1/16,7
4/2/16,4
4/3/16,3
4/4/16,18
4/5/16,52
4/6/16,19
4/7/16,20
4/8/16,26
4/9/16,1
4/10/16,24
4/11/16,77
4/12/16,24
4/13/16,6
4/14/16,23
4/15/16,7
4/16/16,12
4/17/16,38
4/18/16,31
4/19/16,39
4/20/16,3
4/21/16,7
4/22/16,7
4/23/16,0
4/24/16,4
4/25/16,15
4/26/16,15
4/27/16,12
4/28/16,7
4/29/16,3
4/30/16,2
5/1/16,12
5/2/16,31
5/3/16,85
5/4/16,13
5/5/16,79
5/6/16,7
5/7/16,1
5/8/16,1
5/9/16,20
5/10/16,26
5/11/16,13
5/12/16,50
5/13/16,9
5/14/16,2
5/15/16,10
5/16/16,17
5/17/16,24
5/18/16,29
5/19/16,31
5/20/16,49
5/21/16,1
5/22/16,3
5/23/16,35
5/24/16,41
5/25/16,13
5/26/16,33
5/27/16,6
5/28/16,0
5/29/16,6
5/30/16,52
5/31/16,13
6/1/16,12
6/2/16,38
6/3/16,14
6/4/16,3
6/5/16,18
6/6/16,9
6/7/16,4
6/8/16,1
6/9/16,3
6/10/16,0
6/11/16,0
6/12/16,0
6/13/16,14
6/14/16,7
6/15/16,26
6/16/16,1
6/17/16,10
6/18/16,0
6/19/16,3
6/20/16,1
,"3,365"
