"304906","158087","Originals or Copies Note","1","1:08:58","CD90 1:08:58 AABox18","13"
"304901","158086","Originals or Copies Note","1","60:18","CD60 60:18 Data files on CD AABox18","13"
"304896","158085","Originals or Copies Note","1","54:16","CD60 54:16 AABox18","13"
"304891","158084","Originals or Copies Note","2","1:04:18||22:58","Data files on CD (see 12May00) 1: CD90 1:04:18 2: CD60 22:58 AABox18","13"
"304886","158083","Originals or Copies Note","1","1:23:00","DAT orig (2 tapes) CD90 1:23:00 (rmr x2) Provided tape AABox18","13"
"304880","158082","Originals or Copies Note","7","1:53:10||39:30||1:29:55||1:36:37||1:35:20||1:17:15||25:10","a: CD60x2 1:53:10 b: CD90 39:30 c: CD90 1:29:55 d: CD60x2 1:36:37; e: CD90 1:35:20; f: CD90 1:17:15; g: CD60 25:10 all AABox18","13"
"304875","158081","Originals or Copies Note","1","59:39","CD60 59:39 AABox18","13"
"304870","158080","Originals or Copies Note","1","58:20","CD60 58:20 AABox18","13"
"304864","158079","Originals or Copies Note","1","16:23","DAT Orig CD60: 16:23 AABox18","13"
"304859","158078","Originals or Copies Note","1","56:57","CD60 56:57 Data files on CD AABox18","13"
"304854","158077","Originals or Copies Note","4","1:03:22||1:04:17||40:49||1h 4 min","Data files in computerDAT orig 1h 4 min (?); a: CD90 1:03:22 Stereo; AABox19 a: AudioCD 1:04:17 b: AudioCD 40:49","13"
"304849","158076","Originals or Copies Note","1","56:09","CD60 56:09 AABox19","13"
"304844","158075","Originals or Copies Note","1","1:12:37","*DAT Original CD90 1:12:37 Data files on CD (additional data CD transfer Nov06) AABox19","13"
"304839","158074","Originals or Copies Note","1","1:05:32","CD90 1:05:32 Data files on CD (additional data CD transfer Nov06) AABox19","13"
"304833","158073","Originals or Copies Note","2","1:04:03||1:04:05","Data files on CD and HD ArchPack Cass90 1:04:03 AABox19 .mp3 1:04:05 58.7 MB","13"
"304827","158072","Originals or Copies Note","1","1:03:23","CD90 1:03:23 AABox19","13"
"304822","158071","Originals or Copies Note","1","38:23","CD60 38:23 AABox19","13"
"304817","158070","Originals or Copies Note","1","72:13","Data files on CD CD90 72:13 AABox19","13"
"304812","158067","Originals or Copies Note","2","59:35||59:40","DAT orig Data files on CD (overflow 22Sep00 AudioCD 59:35 CD60 59:40 (#2) (AABox19)","13"
"304807","158066","Originals or Copies Note","1","55:50","Data files on CD CD60 55:50 AABox19","13"
"304802","158065","Originals or Copies Note","1","1:07:06","Data files on CD CD90 1:07:06 AABox19","13"
"304798","158064","Originals or Copies Note","1","59:51","Data files on CD CD60 59:51 AABox19","13"
"304793","158063","Originals or Copies Note","1","1:09:28","Data files on CD CD90 1:09:28 AABox19","13"
"304789","158062","Originals or Copies Note","1","01:01:22","Data files on CD CD901:01:22 AABox19","13"
"304784","158061","Originals or Copies Note","1","59:23","Data files on CD CD60 59:23 AABox19","13"
"304779","158060","Originals or Copies Note","2","01:01:19||1:01:16","Data files on CD CD601:01:19; AudioCD 1:01:16 AABox19","13"
"304771","158058","Originals or Copies Note","2","62:21||1:02:20","Data files on CD x2 AudioCD 62:21 CD90 1:02:20; AABox19","13"
"304766","158057","Originals or Copies Note","2","57:31||57:29","Data files on CD x2 CD60 57:31 AudioCD 57:29 AABox19","13"
"304761","158056","Originals or Copies Note","2","50:24||50:08","*DAT Original Data files on CD x3 CD60 50:24 AudioCD 50:08 AABox19","13"
"304756","158055","Originals or Copies Note","1","1:16:08","Data files on CD CD60x2 1:16:08 AABox19","13"
"304751","158054","Originals or Copies Note","1","68:36","Data files on CD CD90 68L36 AudioCD 68:36 AABox19","13"
"304746","158053","Originals or Copies Note","1","57:36","DAT orig Data files on CD x2 AudioCD 57:36","13"
"304741","158052","Originals or Copies Note","1","89:24","Data files on CD (No AudioCD) CD90 89:24; AABox19","13"
"304736","158051","Originals or Copies Note","3","58:10||58:17||58:19","CD60 58:10 Data files on CD AudioCD 58:17 CD60 58:19; AABox19","13"
"304731","158050","Originals or Copies Note","2","71:21||1:11:26","Data files on CD AudioCD 71:21 MC90 1:11:26; AABox19","13"
"304726","158049","Originals or Copies Note","2","70:07||1:10:09","Data files on CD AudioCD 70:07 CD90 1:10:09; AABox20","13"
"304721","158048","Originals or Copies Note","2","75:25||1:15:29","Data files on CD AudioCD 75:25 MC90 1:15:29; AABox20","13"
"304715","158047","Originals or Copies Note","1","1:17:55","Data files on CD MC 90 1:17:55; AABox20","13"
"304710","158046","Originals or Copies Note","1","37:47","Data files on CD MC90 37:47; AABox20","13"
"304705","158045","Originals or Copies Note","1","1:26:14","Data files on CD MC90 1:26:14; AABox20","13"
"304700","158044","Originals or Copies Note","1","1:33:19","Data files on CD (rmr PresReport) MC60 x2 1:33:19; AABox20","13"
"304695","158043","Originals or Copies Note","1","56:54","Data files on CD NC60 56:54; AABox20","13"
"304690","158042","Originals or Copies Note","1","1:30:13","Data files on CD MC90 1:30:13; AABox20","13"
"304685","158041","Originals or Copies Note","1","33:18","Data files on CD MC90 33:18; AABox20","13"
"304680","158040","Originals or Copies Note","1","35:59","Data files on CD MC90 35:59; AABox20","13"
"304675","158039","Originals or Copies Note","1","34:19","Data files on CD MC90 34:19; AABox20","13"
"304670","158038","Originals or Copies Note","1","34:19","Data files on CD MC90 34:19; AABox20","13"
"304665","158037","Originals or Copies Note","1","38:28","Data files on CD MC90 38:28; AABox20","13"
"304660","158036","Originals or Copies Note","1","16:23","Data files on CD Original Cassette 16:23 (where?)","13"
"304656","158035","Originals or Copies Note","3","1:09:02||1:09:06||22:42","Data files on CD (b: rmr) a: AudioCD 1:09:02 a: MC90 1:09:06 b: MC60 22:42; AABox20","13"
"304651","158034","Originals or Copies Note","2","1:00:03||1:00:32","Data files on CD AudioCD 1:00:03 MC60 1:00:32; AABox20","13"
"304646","158033","Originals or Copies Note","2","1:05:04||1:05:06","Data files on CD AudioCD 1:05:04 MC90 1:05:06; AABox20","13"
"304641","158032","Originals or Copies Note","2","50:53||50:54","Data files on CD AudioCD 50:53; MC60 50:54 AABox20","13"
"304636","158031","Originals or Copies Note","3","50:24||53:53||1:13:19","Data files on CD x5 a: MC60 50:24 b: MC60 53:53 c: MC90 1:13:19; AABox20","13"
"304627","158029","Originals or Copies Note","2","54:42||54:46","Data files on CD AudioCD 54:42 MC 60 54:46; AABox20","13"
"304622","158028","Originals or Copies Note","2","54:46||55:50","Data files on CD AudioCD 54:46 MC60 55:50; AABox20","13"
"304617","158027","Originals or Copies Note","2","01:04:59||1:04:56","Data files on CD MC901:04:59 AudioCD 1:04:56; AABox20","13"
"304612","158026","Originals or Copies Note","2","1:04:11||1:04:14","Data files on CD AudioCD 1:04:11 MC90 1:04:14; AABox21","13"
"304607","158025","Originals or Copies Note","2","57:51||57:47","Data files on CD MC60 57:51 AudioCD 57:47; AABox20","13"
"304602","158023","Originals or Copies Note","2","61:45||1:01:47","Data files on CD AudioCD 61:45 MC90 1:01:47; AABox21","13"
"304598","158022","Originals or Copies Note","2","1:06:10||1:06:13","*DAT Original Data files on CD AudioCD 1:06:10 MC 90 1:06:13; AABox21","13"
"304593","158021","Originals or Copies Note","3","1:07:00||23:01||1:30:05","Data files on CD AudioCD (x2); 1:07:00, 23:01 MC90 1:30:05; AABox21","13"
"304588","158020","Originals or Copies Note","2","56:45||56:41","Data files on CD MC60 56:45 AudioCD 56:41; AABox21","13"
"304584","158019","Originals or Copies Note","2","59:37||59:41","Data files on CD AudioCD 59:37 MC60 59:41; AABox21","13"
"304580","158018","Originals or Copies Note","2","57:40||57:58","Data files on CD AudioCD 57:40 MC60 57:58; AABox21","13"
"304576","158017","Originals or Copies Note","2","57:55||58:01","Data files on CD AudioCD 57:55 MC60 58:01; AABox21","13"
"304569","158015","Originals or Copies Note","2","1:04:39||1:04:43","Data files on CD AudioCD 1:04:39 MC90 1:04:43; AABox21","13"
"304565","158014","Originals or Copies Note","2","48:14||48:17","Data files on CD and HDAudioCD 48:14 MC60 48:17; AABox21","13"
"304560","158013","Originals or Copies Note","2","55:16||55:20","Data files on CD AudioCD 55:16 MC60 55:20; AABox21","13"
"304556","158012","Originals or Copies Note","2","1:14:44||1:14:47","Data files on CD (rmr) AudioCD 1:14:44 MC90 1:14:47; AABox21","13"
"304551","158011","Originals or Copies Note","2","56:44||56:40","Data files on CD (rmr) MC60 56:44 AudioCD 56:40","13"
"304547","158010","Originals or Copies Note","1","53:03","Data files on CD AudioCD 53:03","13"
"304542","158009","Originals or Copies Note","2","58:33||58:37","Data files on CD (rmr) AudioCD 58:33 MC60 58:37; AABox21","13"
"304537","158008","Originals or Copies Note","2","1:10:18||1:10:21","Data files on CD (rmr) AudioCD 1:10:18 MC90 1:10:21; AABox21","13"
"304532","158007","Originals or Copies Note","1","1hr","Master Cassette Copy ~ 1hr AABox21","13"
"304527","158006","Originals or Copies Note","1","84:07","Data files on CD (No AudioCD) MC90 84:07; AABox21","13"
"304522","158005","Originals or Copies Note","1","1:26:45","Data files on CD (rmr) (No AudioCD) MC90 1:26:45; AABox21","13"
"304517","158004","Originals or Copies Note","0","","DAT orig Data files on CD no audio production","13"
"304513","158003","Originals or Copies Note","2","1:06:06||66:02","DAT orig ??? Data files on CD (rmr) MC90 1:06:06 AudioCD 66:02; AABox21","13"
"304508","158002","Originals or Copies Note","2","1:19:33||1:19:36","Data files on CD (rmr x2) AudioCD 1:19:33 MC90 1:19:36; AABox21","13"
"304503","158001","Originals or Copies Note","2","1:36:45||1:37:27","Data Files on CD x2 (rmr x5) MC60x2 1:36:45 AudioCDx2 1:37:27; AABox21","13"
"304499","158000","Originals or Copies Note","2","51:27||51:30","Data Files on CD AudioCD 51:27 MC60 51:30; AABox21","13"
"304494","157999","Originals or Copies Note","2","35:59||36:00","DAT Orig Data Files on CD MC90 35:59 AudioCD 36:00; AABox21","13"
"304489","157998","Originals or Copies Note","2","67:18||1:17:21","Data Files on CD AudioCD 67:18 MC90 1:17:21; AABox21","13"
"304484","157997","Originals or Copies Note","2","52:53||1:02:57","Data Files on CD AudioCD 52:53 MC90 1:02:57; AABox21","13"
"304479","157996","Originals or Copies Note","2","56:51||56:47","Data Files on CD MC60 56:51 AudioCD 56:47; AABox21","13"
"304474","157995","Originals or Copies Note","4","55:10||39:03||55:14||39:05","DAT Orig Data Files on CD (rmr PresReport) AudioCD X2 55:10, 39:03 MC60 X2 55:14, 39:05; AABox22","13"
"304469","157994","Originals or Copies Note","2","79:56||20:14","Data Files on CD AudioCD 79:56 MC90 120:14; AABox22","13"
"304464","157993","Originals or Copies Note","2","72:42||1:12:50","Data Files on CD AudioCD 72:42 MC90 1:12:50; AABox22","13"
"304459","157992","Originals or Copies Note","3","14:44||46:20||1:28:07","Data Files on CD AudioCD X2 14:44, 46:20 MC90 1:28:07; AABox22","13"
"304454","157991","Originals or Copies Note","2","74:16||1:05:37","DAT Orig Data Files on CD AudioCD 74:16 MC90 1:05:37; AABox22","13"
"304449","157990","Originals or Copies Note","2","51:47||51:46","Data Files on CDAudioCD 51:47 MC60 51:46; AABox22","13"
"304444","157989","Originals or Copies Note","2","57:37||57:40","Data Files on CDAudioCD 57:37 MC60 57:40; AABox22","13"
"304439","157988","Originals or Copies Note","2","55:17||55:20","Data Files on CD AudioCD 55:17 MC60 55:20; AABox22","13"
"304434","157987","Originals or Copies Note","2","58:01||56:05","Data Files on CD AudioCD 58:01 MC 60 56:05; AABox22","13"
"304430","157986","Originals or Copies Note","2","57:36||57:40","Data Files on CD AudioCD 57:36 MC60 57:40; AABox22","13"
"304425","157985","Originals or Copies Note","2","54:58||75:02","Data Files on CD AudioCD 54:58 MC90 75:02; AABox22","13"
"304420","157984","Originals or Copies Note","2","56:08||56:12","Data Files on CD AudioCD 56:08 MC60 56:12; AABox22","13"
"304415","157983","Originals or Copies Note","2","1:04:18||1:04:22","Data Files on CD AudioCD 1:04:18 MC90 1:04:22 AABox22","13"
"304410","157982","Originals or Copies Note","2","58:02||58:05","Data Files on CD AudioCD 58:02 MC60 58:05; AABox22","13"
"304404","157981","Originals or Copies Note","3","48:22||48:22||48:25","Data Files on CD and HD ArchPack AudioCD 48:22 .mp3 file: 48:22 19.4 MB Cass60 48:25 AABox22","13"
"304399","157980","Originals or Copies Note","2","79:01||1:19:06","Data Files on CD AudioCD 79:01 MC90 1:19:06; AABox22","13"
"304394","157979","Originals or Copies Note","2","79:45||1:20:00","*DAT Original DATA files on CD .wav track files on CD x2 AudioCD 79:45 MC90 1:20:00; AABox22","13"
"304389","157978","Originals or Copies Note","2","1:01:03||1:01:06","Data files on CD AudioCD 1:01:03 MC90 1:01:06; AABox22","13"
"304384","157977","Originals or Copies Note","2","1:15:38||1:15:42","Data Files on CD x2 (rmr) AudioCD 1:15:38 MC90 1:15:42; AABox22","13"
"304380","157975","Originals or Copies Note","2","57:49||57:52","Data files on CD (rmr) AudioCD 57:49 MC60 57:52; AABox22","13"
"304376","157974","Originals or Copies Note","2","65:09||1:05:12","Data files on CD (rmr) AudioCD 65:09 MC90 1:05:12; AABox22","13"
"304371","157973","Originals or Copies Note","2","57:26||57:30","Data files on CD (rmr) AudioCD 57:26 MC60 57:30; AABox22","13"
"304367","157972","Originals or Copies Note","2","1:04:14||1:04:17","Data files on CD (rmr) AudioCD 1:04:14 MC90 1:04:17; AABox22","13"
"304362","157971","Originals or Copies Note","2","59:22||59:26","Data files on CD (rmr) AudioCD 59:22 MC60 59:26; AABox22","13"
"304357","157970","Originals or Copies Note","1","56:59","Data files on CD: Original Raw file; Produced File (rmr) AudioCD 56:59 (no audio cassette)","13"
"304353","157969","Originals or Copies Note","2","60:12||1:00:15","Data files on CD (rmr) AudioCD 60:12 MC60 1:00:15; AABox22","13"
"304348","157968","Originals or Copies Note","2","59:18||59:22","Data files on CD AudioCD 59:18 MC60 59:22; AABox23","13"
"304343","157967","Originals or Copies Note","3","79:35||1:19:35||1:19:44","Data files on CD AudioCD 79:35 = 1:19:35 MC90 1:19:44; AABox23","13"
"304338","157966","Originals or Copies Note","4","1:46:37||68:05||38:22||1:46:45","Data files on CD AudioCD(2) 1:46:37 68:05 + 38:22 MC60(2) 1:46:45; AABox23","13"
"304333","157965","Originals or Copies Note","4","1:30:15||67:57||22:18||1:30:19","Data files on CD AudioCD(2) 1:30:15 67:57 + 22:18 MC90 1:30:19; AABox23","13"
"304328","157964","Originals or Copies Note","2","1:13:04||1:13:07","Data files on CD AudioCD 1:13:04 MC90 1:13:07; AABox23","13"
"304323","157963","Originals or Copies Note","4","1:30:02||61:53||28:09||1:30:04","Data files on CD AudioCD(2) 1:30:02 61:53 + 28:09 MC90 1:30:04; AABox23","13"
"304318","157962","Originals or Copies Note","4","1:35:44||43:15||52:29||1:35:39","Data files on CD AudioCD(2) 1:35:44; 43:15 + 52:29 MC60(2) 1:35:39; AABox23","13"
"304313","157961","Originals or Copies Note","1","37:42","Data files on two CD's AudioCD of six pieces, 37:42. Potential for seventh piece added. Swapped DAT's twice Technial interconnedt problems (Buzz in some areas)","13"
"304308","157960","Originals or Copies Note","1","53:09","DAT Orig Data files on CD (rmr) AudioCD MC60 53:09; AABox23","13"
"304301","157959","Originals or Copies Note","3","52:36||52:38||52:36","Data files on CD and HD AudioCD 52:36 Stereo Cassette Master on CD 52:38 .mp3 file 52:36 48.2 MB","13"
"304295","157958","Originals or Copies Note","2","56:02||56:02","Data files on CD (rmr) AudioCD 56:02 MC60 56:02; AABox23","13"
"304291","157957","Originals or Copies Note","2","61:08||1:01:08","Data files on CD (rmr) AudioCD 61:08 MC90 1:01:08; AABox23","13"
"304286","157956","Originals or Copies Note","2","46:40||46:44","Data files on CD (rmr) AudioCD 46:40 MC60 46:44; AABox23","13"
"304281","157955","Originals or Copies Note","2","1:01:42||1:01:45","Data files on CD (rmr) AudioCD 1:01:42 MC90 1:01:45; AABox23","13"
"304276","157954","Originals or Copies Note","2","53:19||53:22","Data files on CD (rmr) AudioCD 53:19 MC60 53:22; AABox23","13"
"304271","157953","Originals or Copies Note","2","60:28||60:32","Data files on CD (rmr) AudioCD 60:28 MC90 60:32; AABox23","13"
"304266","157952","Originals or Copies Note","2","62:02||56:22","Data files on CD (rmr x2) AudioCD 62:02 MC60 56:22; AABox23","13"
"304261","157951","Originals or Copies Note","4","56:37||42:07||55:37||42:13","Data files on CD (rmr x5) AudioCD 56:37, 42:07 MC60(2) 55:37, 42:13; Raw90, names; AABox23","13"
"304257","157950","Originals or Copies Note","2","47:59||48:02","Data files on CD AudioCD 47:59 MC60 48:02; AABox23","13"
"304252","157949","Originals or Copies Note","2","34:03||34:03","DAT Orig; Data files on CD AudioCD 34:03 MC90 34:03; AABox23","13"
"304247","157948","Originals or Copies Note","2","34:03||34:03","Data files on CD AudioCD 34:03 MC90 34:03; AABox23","13"
"304242","157947","Originals or Copies Note","4","39:05||52:40||39:09||52:44","Data files on CD AudioCD 39:05, 52:40 MC60(2) 39:09, 52:44; AABox23","13"
"304237","157946","Originals or Copies Note","3","58:02||26:07||1:24:14","Data files on CD (rmr x4) AudioCD 58:02, 26:07 MC90 1:24:14; AABox23","13"
"304232","157945","Originals or Copies Note","4","75:00||26:53||49:28||52:33","Data files on CD AudioCD 75:00, 26:53 MC60(2) 49:28, 52:33; AABox23","13"
"304227","157944","Originals or Copies Note","2","63:31||1:04:00","Data files on CD AudioCD 63:31 MC90 1:04:00; AABox23","13"
"304222","157943","Originals or Copies Note","2","1:09:01||1:09:04","Data files on CD AudioCD 1:09:01 MC90 1:09:04; AABox24","13"
"304217","157942","Originals or Copies Note","2","51:24||51:27","Data files on CD (rmr x2) AudioCD 51:24 MC60 51:27; AABox24","13"
"304212","157941","Originals or Copies Note","2","59:38||59:41","Data files on CD (rmr) AudioCD 59:38 MC60 59:41; AABox24","13"
"304207","157940","Originals or Copies Note","2","53:57||54:00","DAT Orig Data files on CD (rmr) AudioCD 53:57 MC60 54:00; AABox24","13"
"304202","157939","Originals or Copies Note","2","57:39||57:42","Data files on CD AudioCD 57:39 MC60 57:42; AABox24","13"
"304198","157938","Originals or Copies Note","2","59:27||59:30","Data files on CD (rmr) AudioCD 59:27 MC60 59:30; AABox24","13"
"304193","157937","Originals or Copies Note","2","1:01:00||1:00:48","Data files on CD (rmr) AudioCD 1:01:00 MC90 1:00:48; AABox24","13"
"304188","157936","Originals or Copies Note","2","1:00:52||1:00:48","Data files on CD (rmr) AudioCD 1:00:52 MC90 1:00:48; AABox 24","13"
"304183","157935","Originals or Copies Note","2","1:05:22||1:05:54","Data files on CD (rmr) AudioCD 1:05:22 MC90 1:05:54 AABox 24","13"
"304177","157933","Originals or Copies Note","3","1:04:39||1:04:43||1:04:39","Data files on CD and HD AudioCD 1:04:39 Cass90 1:04:43 AABox 24 .mp3 file 1:04:39 25.9 MB","13"
"304174","157933","Originals or Copies Note","0","","and HD(ib)","8"
"304169","157932","Originals or Copies Note","4","1:00:09||25:28||1:25:49||1:25:37","Data files on CD and HD AudioCDx2 1:00:09, 25:28 Cass90 1:25:49 AABox 24 .mp3 file 1:25:37 34.3 MB)","13"
"304162","157931","Originals or Copies Note","3","57:10||57:13||57:10","Data files on CD and HD AudioCD 57:10 Cass60 57:13 AABox24 .mp3 file 57:10 22.9 MB","13"
"304155","157930","Originals or Copies Note","3","58:30||58:31||58:28","Data files on CD and HD AudioCD 58:30 Cass60 58:31 AABox 24 .mp3 file 58:28 23.4 MB","13"
"304148","157929","Originals or Copies Note","2","1:15:02||1:15:02","Data files on CD and HD AudioCD 1:15:02 .mp3 file 1:15:02 30.1 MB","13"
"304142","157928","Originals or Copies Note","3","56:39||56:42||56:39","Data files on CD and HD AudioCD 56:39 Cass60 56:42 AABox 24 .mp3 file 56:39 22.7 MB","13"
"304135","157927","Originals or Copies Note","3","1:01:16||1:01:18||1:01:16","Data files on CD and HD Cass90 1:01:16 MC90 1:01:18 AABox24 .mp3 file 1:01:16 24.5 MB","13"
"304128","157926","Originals or Copies Note","3","59:10||59:14||59:10","Data files on CD and HD AudioCD 59:10 Cass60 59:14 AABox24 .mp3 file 59:10 23.7 MB","13"
"304121","157925","Originals or Copies Note","3","58:12||58:16||58:13","Data files on CD and HD AudioCD 58:12 Cass60 58:16 AABox24 .mp3 file 58:13 23.3 MB","13"
"304114","157924","Originals or Copies Note","3","1:02:23||1:02:27||1:02:24","Data files on CD and HD AudioCD 1:02:23 Cass90 1:02:27 AABox24 .mp3 file 1:02:24 25.0 MB","13"
"304107","157923","Originals or Copies Note","3","1:10:08||22:56||1:33:04","Data files on CD and HD AudioCD x2: 1:10:08, 22:56 .mp3 file 1:33:04 37.3 MB","13"
"304100","157922","Originals or Copies Note","3","1:02:49||1:02:52||1:02:49","Data files on CD and HD AudioCD 1:02:49 Cass90 1:02:52 AABox24 .mp3 file 1:02:49 25.2 MB","13"
"304093","157921","Originals or Copies Note","3","59:01||59:05||59:01","Data files on CD and HD AudioCD 59:01 Cass60 59:05 AABox24 .mp3 file 59:01 23.6 MB","13"
"304086","157920","Originals or Copies Note","3","1:05:24||1:02:28||1:05:24","Data files on CD and HD AudioCD 1:05:24 Cass90 1:02:28 AABox24 .mp3 file 1:05:24 26.2 MB","13"
"304079","157919","Originals or Copies Note","4","54:23||32:28||1:26:54||1:26:51","Data files on CD and HD AudioCD x2: 54:23, 32:28 Cass90 1:26:54 AABox24 .mp3 file 1:26:51 34.8 MB","13"
"304072","157918","Originals or Copies Note","3","58:10||58:15||58:10","Data files on CD and HD AudioCD 58:10 Cass60 58:15 AABox24 .mp3 file 58:10 23.3 MB","13"
"304065","157917","Originals or Copies Note","3","59:21||59:24||59:21","Data files on CD and HD AudioCD 59:21 Cass60 59:24 AABox24 .mp3 file 59:21 23.8 MB","13"
"304058","157916","Originals or Copies Note","3","1:12:47||1:12:51||1:12:48","Data files on CD and HD AudioCD 1:12:47 Cass90 1:12:51 AABox24 .mp3 file 1:12:48 29.2 MB","13"
"304051","157915","Originals or Copies Note","3","55:30||55:33||55:30","Data files on CD and HD AudioCD 55:30 Cass60 55:33 AABox24 .mp3 file 55:30 22.2 MB","13"
"304044","157914","Originals or Copies Note","3","52:21||52:25||52:21","Data files on CD and HD AudioCD 52:21 Cass60 52:25 AABox24 .mp3 file 52:21 21.0 MB","13"
"304036","157913","Originals or Copies Note","5","1:19:50||1:19:57||1:19:50||28:14||28:15","Data files on CD and HD 1: AudioCD 1:19:50 Cass90 1:19:57 AABox24 .mp3 file 1:19:50 32.0 MB 2: AudioCD Address 28:14 .mp3 file 28:15 11.3 MB","13"
"304029","157912","Originals or Copies Note","4","71:52||18:09||1:29:19||1:30:02","Data Files on CD and HD(ib) AudioCD (x2) (71:52; 18:09) Cass90 1:29:19 AABox24 .mp3 file 1:30:02 36.1 MB","13"
"304022","157911","Originals or Copies Note","3","59:33||59:36||59:33","Data files on CD and HD AudioCD 59:33 Cass60 59:36 AABox25 .mp3 file 59:33 23.9 MB","13"
"304015","157910","Originals or Copies Note","3","1:01:00||1:01:03||1:01:00","Data files on CD and HD AudioCD 1:01:00 Cass90 1:01:03 .mp3 file 1:01:00 24.4 MB","13"
"304008","157909","Originals or Copies Note","3","35:35||35:35||35:35","Data files on CD and HD AudioCD 35:35 Cass90 35:35 AABox25 .mp3 file 35:35 14.3 MB","13"
"304000","157908","Originals or Copies Note","3","1:19:32||1:19:35||1:19:32","Data files on CD and HD AudioCD 1:19:32 Cass90 1:19:35 AABox25 mp3 file 1:19:32 31.9 MB","13"
"303994","157907","Originals or Copies Note","3","1:09:48||1:09:51||1:09:48","Data files on CD and HD AudioCD 1:09:48 Cass90 1:09:51 AABox25 .mp3 file 1:09:48 28.0 MB","13"
"303988","157906","Originals or Copies Note","3","1:05:21||1:05:24||1:05:21","Data files on CD and HD AudioCD 1:05:21 Cass90 1:05:24 AABox25 .mp3 file 1:05:21 26.2 MB","13"
"303980","157905","Originals or Copies Note","5","47:52||44:59||47:52||31:09||22:38","Data files on CD and HD 1: AudioCD 47:52 Cass90 44:59 AABox25 .mp3 file 47:52 19.2 MB 2: AudioCD 31:09 Cass unknown .mp3 file 22:38 9.07 MB","13"
"303973","157904","Originals or Copies Note","3","54:11||54:15||54:11","Data files on CD and HD AudioCD 54:11 Cass60 54:15 AABox25 .mp3 file 54:11 21.7 MB","13"
"303966","157903","Originals or Copies Note","3","58:54||58:58||58:54","Data files on CD and HD AudioCD 58:54 Cass60 58:58 AABox25 .mp3 file 58:54 23.6 MB","13"
"303959","157902","Originals or Copies Note","3","59:03||59:06||59:03","Data files on CD and HD AudioCD 59:03 Cass60 59:06 AABox25 .mp3 file 59:03 23.7 MB","13"
"303952","157901","Originals or Copies Note","4","39:14||48:03||1:27:21||1:27:33","Data files on CD and HD AudioCDx2 39:14, 48:03 Cass90 1:27:21 AABox25 .mp3 file 1:27:33 35.1 MB","13"
"303945","157900","Originals or Copies Note","3","53:36||53:39||53:36","Data files on CD and HD AudioCD 53:36 Cass60 53:39 AABox25 .mp3 file 53:36 21.5 MB","13"
"303938","157899","Originals or Copies Note","3","54:11||54:15||54:12","Data files on CD and HD AudioCD 54:11 Cass60 54:15 AABox25 .mp3 file 54:12 21.7 MB","13"
"303932","157898","Originals or Copies Note","3","1:07:12||1:07:16||1:07:12","Data files on CD and HD AudioCD 1:07:12 Cass90 1:07:16 AABox25 .mp3 file 1:07:12 26.9 MB","13"
"303926","157897","Originals or Copies Note","3","1:09:57||1:10:00||1:09:57","Data files on CD and HD AudioCD 1:09:57 Cass90 1:10:00 AAB0x25 .mp3 file 1:09:57 28.0 MB","13"
"303919","157896","Originals or Copies Note","3","1:01:46||1:01:49||1:01:46","Data files on CD and HD AudioCD 1:01:46 Cass90 1:01:49 AAB0x25 .mp3 file 1:01:46 24.7 MB","13"
"303912","157894","Originals or Copies Note","3","55:29||55:33||55:29","Data files on CD (rmr) and HD(ib) AudioCD 55:29 Cass60 55:33 AAB0x25 .mp3 file 55:29 22.2MB","13"
"303905","157893","Originals or Copies Note","2","57:03||56:59","Data files on CD and HD AudioCD 5859 Cass90 57:03 AAB0x25 .mp3 file 56:59 22.8MB","13"
"303898","157892","Originals or Copies Note","3","1:15:09||1:15:13||1:15:09","Data files on CD and HD AudioCD 1:15:09 Cass90 1:15:13 AAB0x25 .mp3 file 1:15:09 30.1MB","13"
"303891","157891","Originals or Copies Note","2","59:01||59:05","Data files on CD and HD AudioCD 59:01 Cass60 59:05 AAB0x25 .mp3 file 59.01 23.6MB","13"
"303884","157890","Originals or Copies Note","3","55:44||55:58||55:44","Data files on CD and HD AudioCD 55:44 Cass60 55:58 AAB0x25 .mp3 file 55:44 22.3MB","13"
"303877","157889","Originals or Copies Note","3","58:50||58:53||58:50","Data files on CD and HD AudioCD 58:50 Cass60 58:53 AAB0x25 .mp3 file 58:50 23.5MB","13"
"303870","157888","Originals or Copies Note","3","53:58||54:01||58:53","Data files on CD and HD AudioCD 53:58 Cass60 54:01 AAB0x25 .mp3 file 58:53 21.6MB","13"
"303863","157887","Originals or Copies Note","3","49:07||49:11||49:07","Data files on CD and HD AudioCD 49:07 Cass60 49:11 AAB0x25 .mp3 file 49:07 19.6MB","13"
"303856","157886","Originals or Copies Note","3","1:10:52||1:10:56||1:10:52","Data files on CD and HD AudioCD 1:10:52 Cass90 1:10:56 AAB0x25 .mp3 file 1:10:52 28.3MB","13"
"303849","157885","Originals or Copies Note","6",":1:06||:09||33:42||1:06:12||33:45||1:39:52","Data files on CD and HD AudioCD x2 :1:06:09, 33:42 Cass90, Cass60; 1:06:12 33:45; AABox25 .mp3 file 1:39:52 40.0MB","13"
"303842","157884","Originals or Copies Note","3","1:02:28||1:02:21||1:02:28","Data files on CD and HD AudioCD 1:02:28 Cass90 1:02:21 AAB0x25 .mp3 file 1:02:28 25.0MB","13"
