"304627","158029","Originals or Copies Note","Data files on CD AudioCD 54:42 MC 60 54:46; AABox20","13"
"304622","158028","Originals or Copies Note","Data files on CD AudioCD 54:46 MC60 55:50; AABox20","13"
"304617","158027","Originals or Copies Note","Data files on CD MC901:04:59 AudioCD 1:04:56; AABox20","13"
"304612","158026","Originals or Copies Note","Data files on CD AudioCD 1:04:11 MC90 1:04:14; AABox21","13"
"304607","158025","Originals or Copies Note","Data files on CD MC60 57:51 AudioCD 57:47; AABox20","13"
"304602","158023","Originals or Copies Note","Data files on CD AudioCD 61:45 MC90 1:01:47; AABox21","13"
"304598","158022","Originals or Copies Note","*DAT Original Data files on CD AudioCD 1:06:10 MC 90 1:06:13; AABox21","13"
"304593","158021","Originals or Copies Note","Data files on CD AudioCD (x2); 1:07:00, 23:01 MC90 1:30:05; AABox21","13"
"304588","158020","Originals or Copies Note","Data files on CD MC60 56:45 AudioCD 56:41; AABox21","13"
"304584","158019","Originals or Copies Note","Data files on CD AudioCD 59:37 MC60 59:41; AABox21","13"
"304580","158018","Originals or Copies Note","Data files on CD AudioCD 57:40 MC60 57:58; AABox21","13"
"304576","158017","Originals or Copies Note","Data files on CD AudioCD 57:55 MC60 58:01; AABox21","13"
"304569","158015","Originals or Copies Note","Data files on CD AudioCD 1:04:39 MC90 1:04:43; AABox21","13"
"304565","158014","Originals or Copies Note","Data files on CD and HDAudioCD 48:14 MC60 48:17; AABox21","13"
"304560","158013","Originals or Copies Note","Data files on CD AudioCD 55:16 MC60 55:20; AABox21","13"
"304556","158012","Originals or Copies Note","Data files on CD (rmr) AudioCD 1:14:44 MC90 1:14:47; AABox21","13"
"304551","158011","Originals or Copies Note","Data files on CD (rmr) MC60 56:44 AudioCD 56:40","13"
"304547","158010","Originals or Copies Note","Data files on CD AudioCD 53:03","13"
"304542","158009","Originals or Copies Note","Data files on CD (rmr) AudioCD 58:33 MC60 58:37; AABox21","13"
"304537","158008","Originals or Copies Note","Data files on CD (rmr) AudioCD 1:10:18 MC90 1:10:21; AABox21","13"
"304532","158007","Originals or Copies Note","Master Cassette Copy ~ 1hr AABox21","13"
"304527","158006","Originals or Copies Note","Data files on CD (No AudioCD) MC90 84:07; AABox21","13"
"304522","158005","Originals or Copies Note","Data files on CD (rmr) (No AudioCD) MC90 1:26:45; AABox21","13"
"304517","158004","Originals or Copies Note","DAT orig Data files on CD no audio production","13"
"304513","158003","Originals or Copies Note","DAT orig ??? Data files on CD (rmr) MC90 1:06:06 AudioCD 66:02; AABox21","13"
"304508","158002","Originals or Copies Note","Data files on CD (rmr x2) AudioCD 1:19:33 MC90 1:19:36; AABox21","13"
"304503","158001","Originals or Copies Note","Data Files on CD x2 (rmr x5) MC60x2 1:36:45 AudioCDx2 1:37:27; AABox21","13"
"304499","158000","Originals or Copies Note","Data Files on CD AudioCD 51:27 MC60 51:30; AABox21","13"
"304494","157999","Originals or Copies Note","DAT Orig Data Files on CD MC90 35:59 AudioCD 36:00; AABox21","13"
"304489","157998","Originals or Copies Note","Data Files on CD AudioCD 67:18 MC90 1:17:21; AABox21","13"
"304484","157997","Originals or Copies Note","Data Files on CD AudioCD 52:53 MC90 1:02:57; AABox21","13"
"304479","157996","Originals or Copies Note","Data Files on CD MC60 56:51 AudioCD 56:47; AABox21","13"
"304474","157995","Originals or Copies Note","DAT Orig Data Files on CD (rmr PresReport) AudioCD X2 55:10, 39:03 MC60 X2 55:14, 39:05; AABox22","13"
"304469","157994","Originals or Copies Note","Data Files on CD AudioCD 79:56 MC90 120:14; AABox22","13"
"304464","157993","Originals or Copies Note","Data Files on CD AudioCD 72:42 MC90 1:12:50; AABox22","13"
"304459","157992","Originals or Copies Note","Data Files on CD AudioCD X2 14:44, 46:20 MC90 1:28:07; AABox22","13"
"304454","157991","Originals or Copies Note","DAT Orig Data Files on CD AudioCD 74:16 MC90 1:05:37; AABox22","13"
"304449","157990","Originals or Copies Note","Data Files on CDAudioCD 51:47 MC60 51:46; AABox22","13"
"304444","157989","Originals or Copies Note","Data Files on CDAudioCD 57:37 MC60 57:40; AABox22","13"
"304439","157988","Originals or Copies Note","Data Files on CD AudioCD 55:17 MC60 55:20; AABox22","13"
"304434","157987","Originals or Copies Note","Data Files on CD AudioCD 58:01 MC 60 56:05; AABox22","13"
"304430","157986","Originals or Copies Note","Data Files on CD AudioCD 57:36 MC60 57:40; AABox22","13"
"304425","157985","Originals or Copies Note","Data Files on CD AudioCD 54:58 MC90 75:02; AABox22","13"
"304420","157984","Originals or Copies Note","Data Files on CD AudioCD 56:08 MC60 56:12; AABox22","13"
"304415","157983","Originals or Copies Note","Data Files on CD AudioCD 1:04:18 MC90 1:04:22 AABox22","13"
"304410","157982","Originals or Copies Note","Data Files on CD AudioCD 58:02 MC60 58:05; AABox22","13"
"304404","157981","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 48:22 .mp3 file: 48:22 19.4 MB Cass60 48:25 AABox22","13"
"304399","157980","Originals or Copies Note","Data Files on CD AudioCD 79:01 MC90 1:19:06; AABox22","13"
"304394","157979","Originals or Copies Note","*DAT Original DATA files on CD .wav track files on CD x2 AudioCD 79:45 MC90 1:20:00; AABox22","13"
"304389","157978","Originals or Copies Note","Data files on CD AudioCD 1:01:03 MC90 1:01:06; AABox22","13"
"304384","157977","Originals or Copies Note","Data Files on CD x2 (rmr) AudioCD 1:15:38 MC90 1:15:42; AABox22","13"
"304380","157975","Originals or Copies Note","Data files on CD (rmr) AudioCD 57:49 MC60 57:52; AABox22","13"
"304376","157974","Originals or Copies Note","Data files on CD (rmr) AudioCD 65:09 MC90 1:05:12; AABox22","13"
"304371","157973","Originals or Copies Note","Data files on CD (rmr) AudioCD 57:26 MC60 57:30; AABox22","13"
"304367","157972","Originals or Copies Note","Data files on CD (rmr) AudioCD 1:04:14 MC90 1:04:17; AABox22","13"
"304362","157971","Originals or Copies Note","Data files on CD (rmr) AudioCD 59:22 MC60 59:26; AABox22","13"
"304357","157970","Originals or Copies Note","Data files on CD: Original Raw file; Produced File (rmr) AudioCD 56:59 (no audio cassette)","13"
"304353","157969","Originals or Copies Note","Data files on CD (rmr) AudioCD 60:12 MC60 1:00:15; AABox22","13"
"304348","157968","Originals or Copies Note","Data files on CD AudioCD 59:18 MC60 59:22; AABox23","13"
"304343","157967","Originals or Copies Note","Data files on CD AudioCD 79:35 = 1:19:35 MC90 1:19:44; AABox23","13"
"304338","157966","Originals or Copies Note","Data files on CD AudioCD(2) 1:46:37 68:05 + 38:22 MC60(2) 1:46:45; AABox23","13"
"304333","157965","Originals or Copies Note","Data files on CD AudioCD(2) 1:30:15 67:57 + 22:18 MC90 1:30:19; AABox23","13"
"304328","157964","Originals or Copies Note","Data files on CD AudioCD 1:13:04 MC90 1:13:07; AABox23","13"
"304323","157963","Originals or Copies Note","Data files on CD AudioCD(2) 1:30:02 61:53 + 28:09 MC90 1:30:04; AABox23","13"
"304318","157962","Originals or Copies Note","Data files on CD AudioCD(2) 1:35:44; 43:15 + 52:29 MC60(2) 1:35:39; AABox23","13"
"304313","157961","Originals or Copies Note","Data files on two CD's AudioCD of six pieces, 37:42. Potential for seventh piece added. Swapped DAT's twice Technial interconnedt problems (Buzz in some areas)","13"
"304308","157960","Originals or Copies Note","DAT Orig Data files on CD (rmr) AudioCD MC60 53:09; AABox23","13"
"304301","157959","Originals or Copies Note","Data files on CD and HD AudioCD 52:36 Stereo Cassette Master on CD 52:38 .mp3 file 52:36 48.2 MB","13"
"304295","157958","Originals or Copies Note","Data files on CD (rmr) AudioCD 56:02 MC60 56:02; AABox23","13"
"304291","157957","Originals or Copies Note","Data files on CD (rmr) AudioCD 61:08 MC90 1:01:08; AABox23","13"
"304286","157956","Originals or Copies Note","Data files on CD (rmr) AudioCD 46:40 MC60 46:44; AABox23","13"
"304281","157955","Originals or Copies Note","Data files on CD (rmr) AudioCD 1:01:42 MC90 1:01:45; AABox23","13"
"304276","157954","Originals or Copies Note","Data files on CD (rmr) AudioCD 53:19 MC60 53:22; AABox23","13"
"304271","157953","Originals or Copies Note","Data files on CD (rmr) AudioCD 60:28 MC90 60:32; AABox23","13"
"304266","157952","Originals or Copies Note","Data files on CD (rmr x2) AudioCD 62:02 MC60 56:22; AABox23","13"
"304261","157951","Originals or Copies Note","Data files on CD (rmr x5) AudioCD 56:37, 42:07 MC60(2) 55:37, 42:13; Raw90, names; AABox23","13"
"304257","157950","Originals or Copies Note","Data files on CD AudioCD 47:59 MC60 48:02; AABox23","13"
"304252","157949","Originals or Copies Note","DAT Orig; Data files on CD AudioCD 34:03 MC90 34:03; AABox23","13"
"304247","157948","Originals or Copies Note","Data files on CD AudioCD 34:03 MC90 34:03; AABox23","13"
"304242","157947","Originals or Copies Note","Data files on CD AudioCD 39:05, 52:40 MC60(2) 39:09, 52:44; AABox23","13"
"304237","157946","Originals or Copies Note","Data files on CD (rmr x4) AudioCD 58:02, 26:07 MC90 1:24:14; AABox23","13"
"304232","157945","Originals or Copies Note","Data files on CD AudioCD 75:00, 26:53 MC60(2) 49:28, 52:33; AABox23","13"
"304227","157944","Originals or Copies Note","Data files on CD AudioCD 63:31 MC90 1:04:00; AABox23","13"
"304222","157943","Originals or Copies Note","Data files on CD AudioCD 1:09:01 MC90 1:09:04; AABox24","13"
"304217","157942","Originals or Copies Note","Data files on CD (rmr x2) AudioCD 51:24 MC60 51:27; AABox24","13"
"304212","157941","Originals or Copies Note","Data files on CD (rmr) AudioCD 59:38 MC60 59:41; AABox24","13"
"304207","157940","Originals or Copies Note","DAT Orig Data files on CD (rmr) AudioCD 53:57 MC60 54:00; AABox24","13"
"304202","157939","Originals or Copies Note","Data files on CD AudioCD 57:39 MC60 57:42; AABox24","13"
"304198","157938","Originals or Copies Note","Data files on CD (rmr) AudioCD 59:27 MC60 59:30; AABox24","13"
"304193","157937","Originals or Copies Note","Data files on CD (rmr) AudioCD 1:01:00 MC90 1:00:48; AABox24","13"
"304188","157936","Originals or Copies Note","Data files on CD (rmr) AudioCD 1:00:52 MC90 1:00:48; AABox 24","13"
"304183","157935","Originals or Copies Note","Data files on CD (rmr) AudioCD 1:05:22 MC90 1:05:54 AABox 24","13"
"304177","157933","Originals or Copies Note","Data files on CD and HD AudioCD 1:04:39 Cass90 1:04:43 AABox 24 .mp3 file 1:04:39 25.9 MB","13"
"304174","157933","Originals or Copies Note","and HD(ib)","8"
"304169","157932","Originals or Copies Note","Data files on CD and HD AudioCDx2 1:00:09, 25:28 Cass90 1:25:49 AABox 24 .mp3 file 1:25:37 34.3 MB)","13"
"304162","157931","Originals or Copies Note","Data files on CD and HD AudioCD 57:10 Cass60 57:13 AABox24 .mp3 file 57:10 22.9 MB","13"
"304155","157930","Originals or Copies Note","Data files on CD and HD AudioCD 58:30 Cass60 58:31 AABox 24 .mp3 file 58:28 23.4 MB","13"
"304148","157929","Originals or Copies Note","Data files on CD and HD AudioCD 1:15:02 .mp3 file 1:15:02 30.1 MB","13"
"304142","157928","Originals or Copies Note","Data files on CD and HD AudioCD 56:39 Cass60 56:42 AABox 24 .mp3 file 56:39 22.7 MB","13"
"304135","157927","Originals or Copies Note","Data files on CD and HD Cass90 1:01:16 MC90 1:01:18 AABox24 .mp3 file 1:01:16 24.5 MB","13"
"304128","157926","Originals or Copies Note","Data files on CD and HD AudioCD 59:10 Cass60 59:14 AABox24 .mp3 file 59:10 23.7 MB","13"
"304121","157925","Originals or Copies Note","Data files on CD and HD AudioCD 58:12 Cass60 58:16 AABox24 .mp3 file 58:13 23.3 MB","13"
"304114","157924","Originals or Copies Note","Data files on CD and HD AudioCD 1:02:23 Cass90 1:02:27 AABox24 .mp3 file 1:02:24 25.0 MB","13"
"304107","157923","Originals or Copies Note","Data files on CD and HD AudioCD x2: 1:10:08, 22:56 .mp3 file 1:33:04 37.3 MB","13"
"304100","157922","Originals or Copies Note","Data files on CD and HD AudioCD 1:02:49 Cass90 1:02:52 AABox24 .mp3 file 1:02:49 25.2 MB","13"
"304093","157921","Originals or Copies Note","Data files on CD and HD AudioCD 59:01 Cass60 59:05 AABox24 .mp3 file 59:01 23.6 MB","13"
"304086","157920","Originals or Copies Note","Data files on CD and HD AudioCD 1:05:24 Cass90 1:02:28 AABox24 .mp3 file 1:05:24 26.2 MB","13"
"304079","157919","Originals or Copies Note","Data files on CD and HD AudioCD x2: 54:23, 32:28 Cass90 1:26:54 AABox24 .mp3 file 1:26:51 34.8 MB","13"
"304072","157918","Originals or Copies Note","Data files on CD and HD AudioCD 58:10 Cass60 58:15 AABox24 .mp3 file 58:10 23.3 MB","13"
"304065","157917","Originals or Copies Note","Data files on CD and HD AudioCD 59:21 Cass60 59:24 AABox24 .mp3 file 59:21 23.8 MB","13"
"304058","157916","Originals or Copies Note","Data files on CD and HD AudioCD 1:12:47 Cass90 1:12:51 AABox24 .mp3 file 1:12:48 29.2 MB","13"
"304051","157915","Originals or Copies Note","Data files on CD and HD AudioCD 55:30 Cass60 55:33 AABox24 .mp3 file 55:30 22.2 MB","13"
"304044","157914","Originals or Copies Note","Data files on CD and HD AudioCD 52:21 Cass60 52:25 AABox24 .mp3 file 52:21 21.0 MB","13"
"304036","157913","Originals or Copies Note","Data files on CD and HD 1: AudioCD 1:19:50 Cass90 1:19:57 AABox24 .mp3 file 1:19:50 32.0 MB 2: AudioCD Address 28:14 .mp3 file 28:15 11.3 MB","13"
"304029","157912","Originals or Copies Note","Data Files on CD and HD(ib) AudioCD (x2) (71:52; 18:09) Cass90 1:29:19 AABox24 .mp3 file 1:30:02 36.1 MB","13"
"304022","157911","Originals or Copies Note","Data files on CD and HD AudioCD 59:33 Cass60 59:36 AABox25 .mp3 file 59:33 23.9 MB","13"
"304015","157910","Originals or Copies Note","Data files on CD and HD AudioCD 1:01:00 Cass90 1:01:03 .mp3 file 1:01:00 24.4 MB","13"
"304008","157909","Originals or Copies Note","Data files on CD and HD AudioCD 35:35 Cass90 35:35 AABox25 .mp3 file 35:35 14.3 MB","13"
"304000","157908","Originals or Copies Note","Data files on CD and HD AudioCD 1:19:32 Cass90 1:19:35 AABox25 mp3 file 1:19:32 31.9 MB","13"
"303994","157907","Originals or Copies Note","Data files on CD and HD AudioCD 1:09:48 Cass90 1:09:51 AABox25 .mp3 file 1:09:48 28.0 MB","13"
"303988","157906","Originals or Copies Note","Data files on CD and HD AudioCD 1:05:21 Cass90 1:05:24 AABox25 .mp3 file 1:05:21 26.2 MB","13"
"303980","157905","Originals or Copies Note","Data files on CD and HD 1: AudioCD 47:52 Cass90 44:59 AABox25 .mp3 file 47:52 19.2 MB 2: AudioCD 31:09 Cass unknown .mp3 file 22:38 9.07 MB","13"
"303973","157904","Originals or Copies Note","Data files on CD and HD AudioCD 54:11 Cass60 54:15 AABox25 .mp3 file 54:11 21.7 MB","13"
"303966","157903","Originals or Copies Note","Data files on CD and HD AudioCD 58:54 Cass60 58:58 AABox25 .mp3 file 58:54 23.6 MB","13"
"303959","157902","Originals or Copies Note","Data files on CD and HD AudioCD 59:03 Cass60 59:06 AABox25 .mp3 file 59:03 23.7 MB","13"
"303952","157901","Originals or Copies Note","Data files on CD and HD AudioCDx2 39:14, 48:03 Cass90 1:27:21 AABox25 .mp3 file 1:27:33 35.1 MB","13"
"303945","157900","Originals or Copies Note","Data files on CD and HD AudioCD 53:36 Cass60 53:39 AABox25 .mp3 file 53:36 21.5 MB","13"
"303938","157899","Originals or Copies Note","Data files on CD and HD AudioCD 54:11 Cass60 54:15 AABox25 .mp3 file 54:12 21.7 MB","13"
"303932","157898","Originals or Copies Note","Data files on CD and HD AudioCD 1:07:12 Cass90 1:07:16 AABox25 .mp3 file 1:07:12 26.9 MB","13"
"303926","157897","Originals or Copies Note","Data files on CD and HD AudioCD 1:09:57 Cass90 1:10:00 AAB0x25 .mp3 file 1:09:57 28.0 MB","13"
"303919","157896","Originals or Copies Note","Data files on CD and HD AudioCD 1:01:46 Cass90 1:01:49 AAB0x25 .mp3 file 1:01:46 24.7 MB","13"
"303912","157894","Originals or Copies Note","Data files on CD (rmr) and HD(ib) AudioCD 55:29 Cass60 55:33 AAB0x25 .mp3 file 55:29 22.2MB","13"
"303905","157893","Originals or Copies Note","Data files on CD and HD AudioCD 5859 Cass90 57:03 AAB0x25 .mp3 file 56:59 22.8MB","13"
"303898","157892","Originals or Copies Note","Data files on CD and HD AudioCD 1:15:09 Cass90 1:15:13 AAB0x25 .mp3 file 1:15:09 30.1MB","13"
"303891","157891","Originals or Copies Note","Data files on CD and HD AudioCD 59:01 Cass60 59:05 AAB0x25 .mp3 file 59.01 23.6MB","13"
"303884","157890","Originals or Copies Note","Data files on CD and HD AudioCD 55:44 Cass60 55:58 AAB0x25 .mp3 file 55:44 22.3MB","13"
"303877","157889","Originals or Copies Note","Data files on CD and HD AudioCD 58:50 Cass60 58:53 AAB0x25 .mp3 file 58:50 23.5MB","13"
"303870","157888","Originals or Copies Note","Data files on CD and HD AudioCD 53:58 Cass60 54:01 AAB0x25 .mp3 file 58:53 21.6MB","13"
"303863","157887","Originals or Copies Note","Data files on CD and HD AudioCD 49:07 Cass60 49:11 AAB0x25 .mp3 file 49:07 19.6MB","13"
"303856","157886","Originals or Copies Note","Data files on CD and HD AudioCD 1:10:52 Cass90 1:10:56 AAB0x25 .mp3 file 1:10:52 28.3MB","13"
"303849","157885","Originals or Copies Note","Data files on CD and HD AudioCD x2 :1:06:09, 33:42 Cass90, Cass60; 1:06:12 33:45; AABox25 .mp3 file 1:39:52 40.0MB","13"
"303842","157884","Originals or Copies Note","Data files on CD and HD AudioCD 1:02:28 Cass90 1:02:21 AAB0x25 .mp3 file 1:02:28 25.0MB","13"
"303834","157883","Originals or Copies Note","Data files on CD and HD AudioCD 54:40 .mp3 file 54:40 21.9MB","13"
"303826","157882","Originals or Copies Note","Data files on CD and HD AudioCD 47:12 .mp3 file 47:12 18.9MB","13"
"303818","157881","Originals or Copies Note","Cassette originals returned Data files on CD and HD AudioCD 1:06:48 .mp3 file 1:06:48 26.7MB","13"
"303810","157880","Originals or Copies Note","Cassette originals returned Data files on CD and HD AudioCD 39:36 .mp3 file 39:36 15.8MB","13"
"303803","157879","Originals or Copies Note","Data files on CD and HD AudioCD 1:00:37 Cass90 1:00:40 AABox25 .mp3 file 1:00:36 24.2 MB","13"
"303796","157878","Originals or Copies Note","Data files on CD and HD AudioCD 55:45 Cass60 55:46 AABox25 .mp3 file 55:45 22.3MB","13"
"303789","157877","Originals or Copies Note","Data files on CD and HD AudioCD 55:45 Cass60 55:50 AABox26 .mp3 file 55:46 22.3MB","13"
"303782","157876","Originals or Copies Note","Data files on CD and HD AudioCD 1:01:42 Cass90 1:01:46 AABox26 .mp3 file 1:01:43 24.7MB","13"
"303775","157875","Originals or Copies Note","Data files on CD and HD AudioCD 1:03:29 Cass90 1:03:32 AABox26 .mp3 file 1:03:29 25.4MB","13"
"303768","157874","Originals or Copies Note","Data files on CD and HD AudioCD 40:36 Cass60 40:40 AABox26 .mp3 file 40:36 16.2MB","13"
"303761","157873","Originals or Copies Note","Data files on CD and HD AudioCD 54:47 Cass60 54:50 AABox26 .mp3 file 54:47 21.9MB","13"
"303753","157872","Originals or Copies Note","Data Files on CD and HD AudioCD 58:54 1: Cass60 53:40 .mp3 file 58:54 23.6MB 2: Cass60 23:14 AABox26 .mp3 file 23:14 9.31MB","13"
"303746","157871","Originals or Copies Note","Data Files on CD and HD AudioCD(x2) (1:12:10, 31:50) Cass90(x2) 1:44:03 AABox26 .mp3 file: 1:44:00 41.7 MB","13"
"303739","157870","Originals or Copies Note","Data files on CD and HD AudioCD 1:13:10 Cass90 1:13:13 AABox26 .mp3 file: 1:13:10 29.3 MB","13"
"303732","157869","Originals or Copies Note","Data files on CD and HD AudioCD x2 (1:06:47, 20:00) Cass90 1:28:51 AABox26 .mp3 file: 1:26:47 34.8 MB","13"
"303725","157868","Originals or Copies Note","Data files on CD and HD AudioCD 37:46 Cass90 37:47 AABox26 .mp3 file: 37:46 15.1 MB","13"
"303718","157867","Originals or Copies Note","Data files on CD and HD AudioCD 1:16:20 Cass90 1:16:23 AABox26 .mp3 file: 1:16:20 30.6 MB","13"
"303711","157866","Originals or Copies Note","Data files on CD and HD AudioCD 1:07:01 Cass90 1:07:06 AABox26 .mp3 file: 1:07:01 26.9 MB","13"
"303704","157865","Originals or Copies Note","Data Files on CD x2 and HD(ib) Cass90 1:31:19 AudioCDx2 (58:58, 31:17) AABox26 .mp3 file:1:31:16 36.6 MB","13"
"303696","157864","Originals or Copies Note","Data Files on CD and HD AudioCD 58:40 Cass60 56:55 AABox26 .mp3 file: 58:40 23.5 MB","13"
"303689","157863","Originals or Copies Note","Data files on CD and HD AudioCD 53:59 .mp3 file: 53:59 21.6 MB","13"
"303682","157862","Originals or Copies Note","*DAT Orig Data files on CD and HD AudioCD 41:36 .mp3 file: 41:36 16.7 M","13"
"303675","157861","Originals or Copies Note","Data files on CD and HD AudioCD 58:32 .mp3 file: 58:32 23.5 MB","13"
"303668","157860","Originals or Copies Note","Data files on CD and HD AudioCD 1:03:10 Cass90 1:03:13 AABox26 .mp3 file: 1:03:10 25.3 MB","13"
"303661","157859","Originals or Copies Note","Data files on CD and HD AudioCD 58:38 Cass90 58:41 AABox26 .mp3 file: 58:38 23.5 MB","13"
"303654","157858","Originals or Copies Note","Data files on CD and HD AudioCD 1:04:15 .mp3 file: 1:04:15 25.7 MB","13"
"303647","157857","Originals or Copies Note","Data files on CD and HD AudioCD 1:03:14 Cass90 1:03:19 AABox26 .mp3 file: 1:03:14 25.3 MB","13"
"303640","157856","Originals or Copies Note","Data files on CD and HD AudioCD 58:14 Cass60 58:16 AABox26 .mp3 file: 58:14 23.3 MB","13"
"303633","157855","Originals or Copies Note","Data files on CD and HD AudioCD 1:00:29 AABox26 Cass60 1:00:32 .mp3 file: 1:00:29 24.2 MB","13"
"303626","157854","Originals or Copies Note","Data files on CD and HD AudioCD 1:02:28 MC90 1:02:31 AABox26 .mp3 file: 1:02:28 25.0 MB","13"
"303619","157853","Originals or Copies Note","Data files on CD and HD AudioCD 1:16:58 .mp3 file: 1:16:58 30.8 MB","13"
"303612","157852","Originals or Copies Note","Data files on CD and HD AudioCD 1:01:39 Cass90 1:01:39 AABox26 .mp3 file: 1:01:36 24.7 MB","13"
"303605","157850","Originals or Copies Note","Data files on CD and HD AudioCD 58:24 Cass60 58:28 AABox26 .mp3 file: 58:24 23.4 MB","13"
"303598","157849","Originals or Copies Note","Data files on CD and HD AudioCD 1:04:05 Cass90 1:04:07 AABox26 .mp3 file: 1:04:05 25.7 MB","13"
"303591","157848","Originals or Copies Note","Data files on CD and HD AudioCD Cass90 1:05:57 AABox26 .mp3 file: 1:05:55 26.4 MB","13"
"303583","157847","Originals or Copies Note","Data files on CD and HD AudioCD 1:02:24 .mp3 file: 1:02:26 57.2 MB","13"
"303576","157846","Originals or Copies Note","Data Files on CD and HD AudioCD 50:45 MC60 51:47 AABox26 .mp3 file: 50:45 20.3 MB","13"
"303568","157845","Originals or Copies Note","Data Files on CD and HD AudioCD 1:02:24 .mp3 file: 1:01:33 56.4 MB","13"
"303560","157844","Originals or Copies Note","Data Files on CD and HD AudioCD 1:05:54 stereo .mp3 file 1:05:55 60.3mB stereo","13"
"303552","157843","Originals or Copies Note","Data Files in Computer AudioCD x 2 1: mp3 file: 48:55 44.8 MB 2: mp3 file: 39:25 36.1 MB","13"
"303545","157842","Originals or Copies Note","Data Files on CD and HD AudioCD 58:39 MC60 58:28 AABox27 .mp3 file:58:39 23.5 MB","13"
"303538","157841","Originals or Copies Note","Data Files On CD and HD AudioCD 54:32 Cass60 54:35 AABox27 .mp3 file: 54:32 21.8 MB","13"
"303531","157840","Originals or Copies Note","Data Files On CD and HD AudioCD 50:06 Cass60 50:09 AABox27 .mp3 file: 50:06 20.1 MB","13"
"303524","157839","Originals or Copies Note","Data Files On CD and HD AudioCD 1:01:49 Cass90 1:01:52 AABox27 .mp3 file: 1:01:49 24.8 MB","13"
"303517","157838","Originals or Copies Note","Data Files On CD and HD AudioCD 1:02:12 Cass90 1:0216 AABox27 .mp3 file: 1:02:12 24.9 MB","13"
"303510","157837","Originals or Copies Note","Data Files On CD and HD AudioCD 56:23 Cass60 56:26 AABox27 .mp3 file: 56:24 22.6 MB","13"
"303503","157836","Originals or Copies Note","Data Files On CD and HD AudioCD 1:00:49 Cass90 1:00:52 AABox27 .mp3 file: 1:00:50 24.4 MB","13"
"303496","157835","Originals or Copies Note","DataFiles on CD and HD AudioCD 1:03:17 Cass90 1:03:20 AABox27 .mp3 file: 1:03:17 25.3 MB","13"
"303489","157834","Originals or Copies Note","Data Files on CD and HD AudioCD 58:14 Cass60 58:18 AABox27 .mp3 file: 58:14 23.3 MB","13"
"303482","157833","Originals or Copies Note","Data files on CD and HD AudioCD 1:03:52 Cass90 1:03:55 AABox27 .mp3 file: 1:03:52 25.6 MB","13"
"303475","157832","Originals or Copies Note","Data files on CD and HD AudioCD 1:00:10 Cass90 1:00:12 AABox27 .mp3 file: 1:00:10 24.1 MB","13"
"303468","157831","Originals or Copies Note","Data files on CD and HD AudioCD 59:15 Cass60 59:18 AABox27 .mp3 file: 59:15 23.7 MB","13"
"303461","157830","Originals or Copies Note","Data Files On CD and HD AudioCD 50:37 Cass60 50:40 AABox27 .mp2 file: 50:38 20.3 MB","13"
"303454","157829","Originals or Copies Note","Data Files On CD and HD AudioCD 58:45 Cass60 58:47 AABox27 .mp3 file: 58:43 23.5 MB","13"
"303446","157828","Originals or Copies Note","Data Files On CD and HD AudioCD 1:04:36 1: Cass90 1:04:39 2: Cass60 26:00 AABox27 1: .mp3 file: 1:04:36 25.9 MB 2: .mp3 file: 26:00 10.4 MB","13"
"303439","157827","Originals or Copies Note","Data Files on CD and HD AudioCDx2 1:08:02, 19:18 Cass90 1:26:05 AABox27 .mp3 files; 1:27:20 35.0 MB","13"
"303432","157826","Originals or Copies Note","Data Files on CD and HD AudioCDx2 53:51, 28:42 Cass90 1:22:40 AABox27 .mp3 file:1:22:37 33.1 MB","13"
"303426","157825","Originals or Copies Note","Data Files on HD (audio recovered from CD) AudioCD 47:07 Cass60 47:10 AABox27 .mp3 file: 47:07, 18.9 MB","13"
"303420","157824","Originals or Copies Note","Data Files on CD and HD AudioCDx2 56:34, 29:51 MC90 1:25:51 AABox27 .mp3 file: 1:25:50 34.4 MB","13"
"303412","157823","Originals or Copies Note","Data Files on CD and HD 1: AudioCD: 1:11:28 1: Cass90 1:08:42 AABox27 1: .mp3 file:1:10:41 28.3 MB 2: .mp3 file: 31:01 12.4 MB","13"
"303406","157822","Originals or Copies Note","Data Files on CD and HD AudioCD Hymn Special 7:26 Cass90 1:10:45 AABox27 .mp3 file 1:10:4128.3 MB","13"
"303400","157821","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 55:11 Cass60 55:15 AABox27 .mp3 file 55:11 22.1mB","13"
"303393","157820","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 1:05:02 Cass90 1:05:05 AABox27 .mp3 file 1:05:02 26.0mB","13"
"303386","157819","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 53:38 Cass60 53:40 AABox27 .mp3 file 3:37 21.4mB","13"
"303379","157818","Originals or Copies Note","Data files on CD.and HD ArchPack AudioCD 54:24 .mp3 file 56:21 22.5mB","13"
"303372","157817","Originals or Copies Note","Data Files on CDCass ArchPack AudioCD 59:47 Cass90 59:50 AABox27 .mp3 file 59:47 23.9mB","13"
"303365","157816","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 54:15 Cass60 54:18 AABox27 .mp3 file 54:15 21.7mB","13"
